state,county,total_winner,total_margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share,absentee_votes,absentee_vote_share,absentee_winner,absentee_margin,republican_absentee_votes,democrat_absentee_votes,republican_absentee_vote_share,democrat_absentee_vote_share
Colorado,Fremont County,REPUBLICAN,44.7,21973,5297,15122,24.1,68.8,21973,100.0,REPUBLICAN,44.7,15122,5297,68.8,24.1
Colorado,Garfield County,REPUBLICAN,7.0,26470,11271,13132,42.6,49.6,26470,100.0,REPUBLICAN,7.0,13132,11271,49.6,42.6
Colorado,Gilpin County,DEMOCRAT,1.9,3576,1634,1566,45.7,43.8,3576,100.0,DEMOCRAT,1.9,1566,1634,43.8,45.7
Colorado,Grand County,REPUBLICAN,13.2,8588,3358,4494,39.1,52.3,8588,100.0,REPUBLICAN,13.2,4494,3358,52.3,39.1
Colorado,Gunnison County,DEMOCRAT,19.5,9412,5128,3289,54.5,34.9,9412,100.0,DEMOCRAT,19.5,3289,5128,34.9,54.5
Colorado,Hinsdale County,REPUBLICAN,24.1,589,197,339,33.4,57.6,589,100.0,REPUBLICAN,24.1,339,197,57.6,33.4
Colorado,Huerfano County,REPUBLICAN,6.6,3783,1633,1883,43.2,49.8,3783,100.0,REPUBLICAN,6.6,1883,1633,49.8,43.2
Colorado,Jackson County,REPUBLICAN,53.2,861,171,629,19.9,73.1,861,100.0,REPUBLICAN,53.2,629,171,73.1,19.9
Colorado,Jefferson County,DEMOCRAT,6.9,328883,160776,138177,48.9,42.0,328883,100.0,DEMOCRAT,6.9,138177,160776,42.0,48.9
Colorado,Kiowa County,REPUBLICAN,74.5,855,91,728,10.6,85.1,855,100.0,REPUBLICAN,74.5,728,91,85.1,10.6
Colorado,Kit Carson County,REPUBLICAN,65.7,3702,536,2967,14.5,80.1,3702,100.0,REPUBLICAN,65.7,2967,536,80.1,14.5
Colorado,La Plata County,DEMOCRAT,9.4,31150,15525,12587,49.8,40.4,31150,100.0,DEMOCRAT,9.4,12587,15525,40.4,49.8
Colorado,Lake County,DEMOCRAT,10.8,3199,1616,1270,50.5,39.7,3199,100.0,DEMOCRAT,10.8,1270,1616,39.7,50.5
Colorado,Larimer County,DEMOCRAT,4.9,195981,93113,83431,47.5,42.6,195981,100.0,DEMOCRAT,4.9,83431,93113,42.6,47.5
Colorado,Las Animas County,REPUBLICAN,15.6,6793,2650,3710,39.0,54.6,6793,100.0,REPUBLICAN,15.6,3710,2650,54.6,39.0
Colorado,Lincoln County,REPUBLICAN,60.9,2436,409,1892,16.8,77.7,2436,100.0,REPUBLICAN,60.9,1892,409,77.7,16.8
Colorado,Logan County,REPUBLICAN,55.9,9722,1851,7282,19.0,74.9,9722,100.0,REPUBLICAN,55.9,7282,1851,74.9,19.0
Colorado,Mesa County,REPUBLICAN,36.1,77654,21729,49779,28.0,64.1,77654,100.0,REPUBLICAN,36.1,49779,21729,64.1,28.0
Colorado,Mineral County,REPUBLICAN,16.4,652,237,344,36.3,52.8,652,100.0,REPUBLICAN,16.4,344,237,52.8,36.3
Colorado,Moffat County,REPUBLICAN,67.9,6525,874,5305,13.4,81.3,6525,100.0,REPUBLICAN,67.9,5305,874,81.3,13.4
Colorado,Montezuma County,REPUBLICAN,30.2,12858,3973,7853,30.9,61.1,12858,100.0,REPUBLICAN,30.2,7853,3973,61.1,30.9
Colorado,Montrose County,REPUBLICAN,42.1,21186,5466,14382,25.8,67.9,21186,100.0,REPUBLICAN,42.1,14382,5466,67.9,25.8
Colorado,Morgan County,REPUBLICAN,41.8,11960,3151,8145,26.3,68.1,11960,100.0,REPUBLICAN,41.8,8145,3151,68.1,26.3
Colorado,Otero County,REPUBLICAN,23.5,8452,2943,4928,34.8,58.3,8452,100.0,REPUBLICAN,23.5,4928,2943,58.3,34.8
Colorado,Ouray County,DEMOCRAT,10.5,3310,1697,1351,51.3,40.8,3310,100.0,DEMOCRAT,10.5,1351,1697,40.8,51.3
Colorado,Park County,REPUBLICAN,26.1,10417,3421,6135,32.8,58.9,10417,100.0,REPUBLICAN,26.1,6135,3421,58.9,32.8
Colorado,Phillips County,REPUBLICAN,58.1,2332,436,1791,18.7,76.8,2332,100.0,REPUBLICAN,58.1,1791,436,76.8,18.7
Colorado,Pitkin County,DEMOCRAT,45.5,10523,7333,2550,69.7,24.2,10523,100.0,DEMOCRAT,45.5,2550,7333,24.2,69.7
Colorado,Prowers County,REPUBLICAN,46.8,5016,1186,3531,23.6,70.4,5016,100.0,REPUBLICAN,46.8,3531,1186,70.4,23.6
Colorado,Pueblo County,REPUBLICAN,0.5,78646,35875,36265,45.6,46.1,78646,100.0,REPUBLICAN,0.5,36265,35875,46.1,45.6
Colorado,Rio Blanco County,REPUBLICAN,68.3,3450,436,2791,12.6,80.9,3450,100.0,REPUBLICAN,68.3,2791,436,80.9,12.6
Colorado,Rio Grande County,REPUBLICAN,19.6,5534,2001,3085,36.2,55.7,5534,100.0,REPUBLICAN,19.6,3085,2001,55.7,36.2
Colorado,Routt County,DEMOCRAT,16.9,13986,7600,5230,54.3,37.4,13986,100.0,DEMOCRAT,16.9,5230,7600,37.4,54.3
Colorado,Saguache County,DEMOCRAT,9.5,2835,1417,1147,50.0,40.5,2835,100.0,DEMOCRAT,9.5,1147,1417,40.5,50.0
Colorado,San Juan County,DEMOCRAT,9.9,506,265,215,52.4,42.5,506,100.0,DEMOCRAT,9.9,215,265,42.5,52.4
Colorado,San Miguel County,DEMOCRAT,44.9,4329,2975,1033,68.7,23.9,4329,100.0,DEMOCRAT,44.9,1033,2975,23.9,68.7
Colorado,Sedgwick County,REPUBLICAN,54.8,1364,267,1015,19.6,74.4,1364,100.0,REPUBLICAN,54.8,1015,267,74.4,19.6
Colorado,Summit County,DEMOCRAT,27.6,16174,9557,5100,59.1,31.5,16174,100.0,DEMOCRAT,27.6,5100,9557,31.5,59.1
Colorado,Teller County,REPUBLICAN,42.5,14444,3603,9745,24.9,67.5,14444,100.0,REPUBLICAN,42.5,9745,3603,67.5,24.9
Colorado,Washington County,REPUBLICAN,73.3,2733,296,2299,10.8,84.1,2733,100.0,REPUBLICAN,73.3,2299,296,84.1,10.8
Colorado,Weld County,REPUBLICAN,22.2,135430,46519,76652,34.3,56.6,135430,100.0,REPUBLICAN,22.2,76652,46519,56.6,34.3
Colorado,Yuma County,REPUBLICAN,65.2,4791,726,3850,15.2,80.4,4791,100.0,REPUBLICAN,65.2,3850,726,80.4,15.2
Connecticut,Fairfield County,DEMOCRAT,19.9,421164,243852,160077,57.9,38.0,421164,100.0,DEMOCRAT,19.9,160077,243852,38.0,57.9
Connecticut,Hartford County,DEMOCRAT,22.7,406863,240403,148173,59.1,36.4,406863,100.0,DEMOCRAT,22.7,148173,240403,36.4,59.1
Connecticut,Litchfield County,REPUBLICAN,13.6,97442,39775,53051,40.8,54.4,97442,100.0,REPUBLICAN,13.6,53051,39775,54.4,40.8
Connecticut,Middlesex County,DEMOCRAT,7.3,88624,45357,38867,51.2,43.9,88624,100.0,DEMOCRAT,7.3,38867,45357,43.9,51.2
Connecticut,New Haven County,DEMOCRAT,12.3,379006,205609,159048,54.2,42.0,379006,100.0,DEMOCRAT,12.3,159048,205609,42.0,54.2
Connecticut,New London County,DEMOCRAT,6.7,123520,62278,54058,50.4,43.8,123520,100.0,DEMOCRAT,6.7,54058,62278,43.8,50.4
Connecticut,Tolland County,DEMOCRAT,5.6,77424,38506,34194,49.7,44.2,77424,100.0,DEMOCRAT,5.6,34194,38506,44.2,49.7
Connecticut,Windham County,REPUBLICAN,7.8,50823,21792,25747,42.9,50.7,50823,100.0,REPUBLICAN,7.8,25747,21792,50.7,42.9
Delaware,Kent County,REPUBLICAN,4.4,59076,26471,29041,44.8,49.2,4092,6.9,DEMOCRAT,1.4,1690,1746,41.3,42.7
Delaware,New Castle County,DEMOCRAT,27.4,278632,169799,93475,60.9,33.5,13754,4.9,DEMOCRAT,33.1,3617,8174,26.3,59.4
Delaware,Sussex County,REPUBLICAN,21.9,106106,39333,62611,37.1,59.0,9285,8.8,REPUBLICAN,6.3,4658,4075,50.2,43.9
District of Columbia,District of Columbia,DEMOCRAT,86.8,311268,282830,12723,90.9,4.1,311268,100.0,DEMOCRAT,86.8,12723,282830,4.1,90.9
Florida,Alachua County,DEMOCRAT,22.3,130100,75820,46834,58.3,36.0,130100,100.0,DEMOCRAT,22.3,46834,75820,36.0,58.3
Florida,Baker County,REPUBLICAN,64.4,12705,2112,10294,16.6,81.0,12705,100.0,REPUBLICAN,64.4,10294,2112,81.0,16.6
Florida,Bay County,REPUBLICAN,45.8,88222,21797,62194,24.7,70.5,88222,100.0,REPUBLICAN,45.8,62194,21797,70.5,24.7
Florida,Bradford County,REPUBLICAN,49.3,12158,2924,8913,24.1,73.3,12158,100.0,REPUBLICAN,49.3,8913,2924,73.3,24.1
Florida,Brevard County,REPUBLICAN,19.5,318141,119679,181848,37.6,57.2,318141,100.0,REPUBLICAN,19.5,181848,119679,57.2,37.6
Florida,Broward County,DEMOCRAT,34.9,837388,553320,260951,66.1,31.2,837388,100.0,DEMOCRAT,34.9,260951,553320,31.2,66.1
Florida,Calhoun County,REPUBLICAN,55.7,6128,1241,4655,20.3,76.0,6128,100.0,REPUBLICAN,55.7,4655,1241,76.0,20.3
Florida,Charlotte County,REPUBLICAN,27.5,97187,33445,60218,34.4,62.0,97187,100.0,REPUBLICAN,27.5,60218,33445,62.0,34.4
Florida,Citrus County,REPUBLICAN,39.4,80412,22789,54456,28.3,67.7,80412,100.0,REPUBLICAN,39.4,54456,22789,67.7,28.3
Florida,Clay County,REPUBLICAN,43.9,107317,27822,74963,25.9,69.9,107317,100.0,REPUBLICAN,43.9,74963,27822,69.9,25.9
Florida,Collier County,REPUBLICAN,25.7,172510,61085,105423,35.4,61.1,172510,100.0,REPUBLICAN,25.7,105423,61085,61.1,35.4
Florida,Columbia County,REPUBLICAN,44.2,28864,7601,20368,26.3,70.6,28864,100.0,REPUBLICAN,44.2,20368,7601,70.6,26.3
Florida,DeSoto County,REPUBLICAN,27.5,10903,3781,6778,34.7,62.2,10903,100.0,REPUBLICAN,27.5,6778,3781,62.2,34.7
Florida,Dixie County,REPUBLICAN,62.8,7246,1270,5822,17.5,80.3,7246,100.0,REPUBLICAN,62.8,5822,1270,80.3,17.5
Florida,Duval County,REPUBLICAN,1.4,436573,205704,211672,47.1,48.5,436573,100.0,REPUBLICAN,1.4,211672,205704,48.5,47.1
Florida,Escambia County,REPUBLICAN,20.3,154172,57461,88808,37.3,57.6,154172,100.0,REPUBLICAN,20.3,88808,57461,57.6,37.3
Florida,Flagler County,REPUBLICAN,20.4,57987,22026,33850,38.0,58.4,57987,100.0,REPUBLICAN,20.4,33850,22026,58.4,38.0
Florida,Franklin County,REPUBLICAN,39.3,6059,1744,4125,28.8,68.1,6059,100.0,REPUBLICAN,39.3,4125,1744,68.1,28.8
Florida,Gadsden County,DEMOCRAT,37.5,22113,15020,6728,67.9,30.4,22113,100.0,DEMOCRAT,37.5,6728,15020,30.4,67.9
Florida,Gilchrist County,REPUBLICAN,62.3,8472,1458,6740,17.2,79.6,8472,100.0,REPUBLICAN,62.3,6740,1458,79.6,17.2
Florida,Glades County,REPUBLICAN,39.4,4382,1271,2996,29.0,68.4,4382,100.0,REPUBLICAN,39.4,2996,1271,68.4,29.0
Florida,Gulf County,REPUBLICAN,49.2,7331,1720,5329,23.5,72.7,7331,100.0,REPUBLICAN,49.2,5329,1720,72.7,23.5
Florida,Hamilton County,REPUBLICAN,28.0,5491,1904,3443,34.7,62.7,5491,100.0,REPUBLICAN,28.0,3443,1904,62.7,34.7
Florida,Hardee County,REPUBLICAN,40.5,7645,2149,5242,28.1,68.6,7645,100.0,REPUBLICAN,40.5,5242,2149,68.6,28.1
Florida,Hendry County,REPUBLICAN,14.1,11182,4615,6195,41.3,55.4,11182,100.0,REPUBLICAN,14.1,6195,4615,55.4,41.3
Florida,Hernando County,REPUBLICAN,28.7,94651,31795,58970,33.6,62.3,94651,100.0,REPUBLICAN,28.7,58970,31795,62.3,33.6
Florida,Highlands County,REPUBLICAN,31.8,46011,14937,29565,32.5,64.3,46011,100.0,REPUBLICAN,31.8,29565,14937,64.3,32.5
Florida,Hillsborough County,DEMOCRAT,6.8,603890,307896,266870,51.0,44.2,603890,100.0,DEMOCRAT,6.8,266870,307896,44.2,51.0
Florida,Holmes County,REPUBLICAN,77.5,8556,853,7483,10.0,87.5,8556,100.0,REPUBLICAN,77.5,7483,853,87.5,10.0
Florida,Indian River County,REPUBLICAN,24.2,80769,29043,48620,36.0,60.2,80769,100.0,REPUBLICAN,24.2,48620,29043,60.2,36.0
Florida,Jackson County,REPUBLICAN,37.1,21159,6397,14257,30.2,67.4,21159,100.0,REPUBLICAN,37.1,14257,6397,67.4,30.2
Florida,Jefferson County,REPUBLICAN,5.1,7689,3541,3930,46.1,51.1,7689,100.0,REPUBLICAN,5.1,3930,3541,51.1,46.1
Florida,Lafayette County,REPUBLICAN,67.2,3411,518,2809,15.2,82.4,3411,100.0,REPUBLICAN,67.2,2809,518,82.4,15.2
Florida,Lake County,REPUBLICAN,23.1,170462,62838,102188,36.9,59.9,170462,100.0,REPUBLICAN,23.1,102188,62838,59.9,36.9
Florida,Lee County,REPUBLICAN,20.4,326421,124908,191551,38.3,58.7,326421,100.0,REPUBLICAN,20.4,191551,124908,58.7,38.3
Florida,Leon County,DEMOCRAT,24.9,153881,92068,53821,59.8,35.0,153881,100.0,DEMOCRAT,24.9,53821,92068,35.0,59.8
Florida,Levy County,REPUBLICAN,44.5,19499,5101,13775,26.2,70.6,19499,100.0,REPUBLICAN,44.5,13775,5101,70.6,26.2
Florida,Liberty County,REPUBLICAN,57.1,3312,651,2543,19.7,76.8,3312,100.0,REPUBLICAN,57.1,2543,651,76.8,19.7
Florida,Madison County,REPUBLICAN,15.5,8540,3526,4851,41.3,56.8,8540,100.0,REPUBLICAN,15.5,4851,3526,56.8,41.3
Florida,Manatee County,REPUBLICAN,17.0,180757,71224,101944,39.4,56.4,180757,100.0,REPUBLICAN,17.0,101944,71224,56.4,39.4
Florida,Marion County,REPUBLICAN,26.0,175900,62041,107833,35.3,61.3,175900,100.0,REPUBLICAN,26.0,107833,62041,61.3,35.3
Florida,Martin County,REPUBLICAN,26.6,86633,30185,53204,34.8,61.4,86633,100.0,REPUBLICAN,26.6,53204,30185,61.4,34.8
Florida,Miami-Dade County,DEMOCRAT,29.4,987191,624146,333999,63.2,33.8,987191,100.0,DEMOCRAT,29.4,333999,624146,33.8,63.2
Florida,Monroe County,REPUBLICAN,6.8,42977,18971,21904,44.1,51.0,42977,100.0,REPUBLICAN,6.8,21904,18971,51.0,44.1
Florida,Nassau County,REPUBLICAN,49.8,46992,10869,34266,23.1,72.9,46992,100.0,REPUBLICAN,49.8,34266,10869,72.9,23.1
Florida,Okaloosa County,REPUBLICAN,47.1,102096,23780,71893,23.3,70.4,102096,100.0,REPUBLICAN,47.1,71893,23780,70.4,23.3
Florida,Okeechobee County,REPUBLICAN,39.2,13761,3959,9356,28.8,68.0,13761,100.0,REPUBLICAN,39.2,9356,3959,68.0,28.8
Florida,Orange County,DEMOCRAT,24.4,551902,329894,195216,59.8,35.4,551902,100.0,DEMOCRAT,24.4,195216,329894,35.4,59.8
Florida,Osceola County,DEMOCRAT,24.9,141468,85458,50301,60.4,35.6,141468,100.0,DEMOCRAT,24.9,50301,85458,35.6,60.4
Florida,Palm Beach County,DEMOCRAT,15.4,666212,374673,272402,56.2,40.9,666212,100.0,DEMOCRAT,15.4,272402,374673,40.9,56.2
Florida,Pasco County,REPUBLICAN,21.4,243265,90142,142101,37.1,58.4,243265,100.0,REPUBLICAN,21.4,142101,90142,58.4,37.1
Florida,Pinellas County,REPUBLICAN,1.1,497485,233701,239201,47.0,48.1,497485,100.0,REPUBLICAN,1.1,239201,233701,48.1,47.0
Florida,Polk County,REPUBLICAN,13.9,286969,117433,157430,40.9,54.9,286969,100.0,REPUBLICAN,13.9,157430,117433,54.9,40.9
Florida,Putnam County,REPUBLICAN,36.2,33301,10094,22138,30.3,66.5,33301,100.0,REPUBLICAN,36.2,22138,10094,66.5,30.3
Florida,Santa Rosa County,REPUBLICAN,52.9,88684,18464,65339,20.8,73.7,88684,100.0,REPUBLICAN,52.9,65339,18464,73.7,20.8
Florida,Sarasota County,REPUBLICAN,11.5,231353,97870,124438,42.3,53.8,231353,100.0,REPUBLICAN,11.5,124438,97870,53.8,42.3
Florida,Seminole County,REPUBLICAN,1.5,227520,105913,109436,46.6,48.1,227520,100.0,REPUBLICAN,1.5,109436,105913,48.1,46.6
Florida,St. Johns County,REPUBLICAN,33.1,137846,43099,88684,31.3,64.3,137846,100.0,REPUBLICAN,33.1,88684,43099,64.3,31.3
Florida,St. Lucie County,REPUBLICAN,2.4,141993,66881,70289,47.1,49.5,141993,100.0,REPUBLICAN,2.4,70289,66881,49.5,47.1
Florida,Sumter County,REPUBLICAN,39.0,77238,22638,52730,29.3,68.3,77238,100.0,REPUBLICAN,39.0,52730,22638,68.3,29.3
Florida,Suwannee County,REPUBLICAN,54.9,18787,3964,14287,21.1,76.0,18787,100.0,REPUBLICAN,54.9,14287,3964,76.0,21.1
Florida,Taylor County,REPUBLICAN,51.1,9348,2152,6930,23.0,74.1,9348,100.0,REPUBLICAN,51.1,6930,2152,74.1,23.0
Florida,Union County,REPUBLICAN,62.1,5722,1014,4568,17.7,79.8,5722,100.0,REPUBLICAN,62.1,4568,1014,79.8,17.7
Florida,Volusia County,REPUBLICAN,12.9,263278,109091,143007,41.4,54.3,263278,100.0,REPUBLICAN,12.9,143007,109091,54.3,41.4
Florida,Wakulla County,REPUBLICAN,39.9,15444,4348,10512,28.2,68.1,15444,100.0,REPUBLICAN,39.9,10512,4348,68.1,28.2
Florida,Walton County,REPUBLICAN,55.7,33898,6876,25756,20.3,76.0,33898,100.0,REPUBLICAN,55.7,25756,6876,76.0,20.3
Florida,Washington County,REPUBLICAN,56.8,11211,2264,8637,20.2,77.0,11211,100.0,REPUBLICAN,56.8,8637,2264,77.0,20.2
Georgia,Appling County,REPUBLICAN,57.9,7012,1434,5494,20.5,78.4,3346,47.7,REPUBLICAN,53.5,2546,757,76.1,22.6
Georgia,Atkinson County,REPUBLICAN,0.0,2610,0,0,0.0,0.0,1376,52.7,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Bacon County,REPUBLICAN,0.0,4020,0,0,0.0,0.0,2589,64.4,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Baker County,REPUBLICAN,0.0,1440,0,0,0.0,0.0,714,49.6,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Baldwin County,REPUBLICAN,0.0,16116,0,0,0.0,0.0,9852,61.1,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Banks County,REPUBLICAN,0.0,6975,0,0,0.0,0.0,3467,49.7,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Barrow County,REPUBLICAN,0.0,29061,0,0,0.0,0.0,16692,57.4,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Bartow County,REPUBLICAN,0.0,39550,0,0,0.0,0.0,19186,48.5,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Ben Hill County,REPUBLICAN,0.0,5936,0,0,0.0,0.0,4326,72.9,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Berrien County,REPUBLICAN,0.0,6590,0,0,0.0,0.0,3676,55.8,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Bibb County,REPUBLICAN,0.0,62596,0,0,0.0,0.0,32984,52.7,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Bleckley County,REPUBLICAN,0.0,4974,0,0,0.0,0.0,2934,59.0,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Brantley County,REPUBLICAN,0.0,6301,0,0,0.0,0.0,3421,54.3,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Brooks County,REPUBLICAN,0.0,6336,0,0,0.0,0.0,3483,55.0,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Bryan County,REPUBLICAN,0.0,15173,0,0,0.0,0.0,9553,63.0,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Bulloch County,REPUBLICAN,0.0,25316,0,0,0.0,0.0,13563,53.6,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Burke County,REPUBLICAN,0.0,9351,0,0,0.0,0.0,4537,48.5,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Butts County,REPUBLICAN,0.0,9514,0,0,0.0,0.0,6861,72.1,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Calhoun County,REPUBLICAN,0.0,2025,0,0,0.0,0.0,816,40.3,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Camden County,REPUBLICAN,0.0,18901,0,0,0.0,0.0,11602,61.4,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Candler County,REPUBLICAN,0.0,3763,0,0,0.0,0.0,2781,73.9,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Carroll County,REPUBLICAN,0.0,44121,0,0,0.0,0.0,25379,57.5,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Catoosa County,REPUBLICAN,0.0,26757,0,0,0.0,0.0,17819,66.6,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Charlton County,REPUBLICAN,0.0,4016,0,0,0.0,0.0,2338,58.2,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Chatham County,REPUBLICAN,0.0,112142,0,0,0.0,0.0,41370,36.9,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Chattahoochee County,REPUBLICAN,0.0,1390,0,0,0.0,0.0,663,47.7,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Chattooga County,REPUBLICAN,0.0,8252,0,0,0.0,0.0,4413,53.5,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Cherokee County,REPUBLICAN,0.0,112043,0,0,0.0,0.0,67490,60.2,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Clarke County,REPUBLICAN,0.0,44976,0,0,0.0,0.0,26290,58.5,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Clay County,REPUBLICAN,0.0,1273,0,0,0.0,0.0,739,58.1,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Clayton County,REPUBLICAN,0.0,92859,0,0,0.0,0.0,59379,63.9,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Clinch County,REPUBLICAN,0.0,2455,0,0,0.0,0.0,1427,58.1,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Cobb County,REPUBLICAN,0.0,330819,0,0,0.0,0.0,166863,50.4,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Coffee County,REPUBLICAN,0.0,13915,0,0,0.0,0.0,9132,65.6,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Colquitt County,REPUBLICAN,0.0,13624,0,0,0.0,0.0,6805,49.9,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Columbia County,REPUBLICAN,0.0,64743,0,0,0.0,0.0,38936,60.1,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Cook County,REPUBLICAN,0.0,6057,0,0,0.0,0.0,3507,57.9,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Coweta County,REPUBLICAN,0.0,61745,0,0,0.0,0.0,34428,55.8,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Crawford County,REPUBLICAN,0.0,5176,0,0,0.0,0.0,2909,56.2,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Crisp County,REPUBLICAN,0.0,7512,0,0,0.0,0.0,5089,67.7,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Dade County,REPUBLICAN,0.0,6242,0,0,0.0,0.0,3116,49.9,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,Dawson County,REPUBLICAN,0.0,11765,0,0,0.0,0.0,8806,74.8,REPUBLICAN,0.0,0,0,0.0,0.0
Georgia,DeKalb County,REPUBLICAN,0.0,314757,0,0,0.0,0.0,196082,62.3,REPUBLICAN,0.0,0,0,0.0,0.0
