state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
Texas,Refugio County,Republican,32.8,3366,1108,2210,32.9,65.7
Texas,Roberts County,Republican,93.1,550,17,529,3.1,96.2
Texas,Robertson County,Republican,40.4,8099,2374,5646,29.3,69.7
Texas,Rockwall County,Republican,37.6,53891,16412,36726,30.5,68.1
Texas,Runnels County,Republican,73.8,4409,552,3807,12.5,86.3
Texas,Rusk County,Republican,55.7,21368,4629,16534,21.7,77.4
Texas,Sabine County,Republican,75.0,5487,669,4784,12.2,87.2
Texas,San Augustine County,Republican,50.6,4002,980,3007,24.5,75.1
Texas,San Jacinto County,Republican,61.9,12638,2337,10161,18.5,80.4
Texas,San Patricio County,Republican,29.1,25888,8988,16516,34.7,63.8
Texas,San Saba County,Republican,77.7,2602,287,2308,11.0,88.7
Texas,Schleicher County,Republican,62.9,1159,211,940,18.2,81.1
Texas,Scurry County,Republican,71.0,5869,818,4983,13.9,84.9
Texas,Shackelford County,Republican,83.2,1628,130,1484,8.0,91.2
Texas,Shelby County,Republican,58.6,10084,2068,7975,20.5,79.1
Texas,Sherman County,Republican,80.2,991,91,886,9.2,89.4
Texas,Smith County,Republican,39.4,100075,29615,69080,29.6,69.0
Texas,Somervell County,Republican,67.5,4947,768,4105,15.5,83.0
Texas,Starr County,Democrat,5.0,17525,9123,8247,52.1,47.1
Texas,Stephens County,Republican,78.7,3800,397,3385,10.4,89.1
Texas,Sterling County,Republican,83.4,639,51,584,8.0,91.4
Texas,Stonewall County,Republican,67.8,736,116,615,15.8,83.6
Texas,Sutton County,Republican,57.8,1557,322,1222,20.7,78.5
Texas,Swisher County,Republican,58.0,2355,478,1845,20.3,78.3
Texas,Tarrant County,Democrat,0.2,834697,411567,409741,49.3,49.1
Texas,Taylor County,Republican,45.3,55112,14588,39547,26.5,71.8
Texas,Terrell County,Republican,46.9,458,119,334,26.0,72.9
Texas,Terry County,Republican,56.9,3612,757,2812,21.0,77.9
Texas,Throckmorton County,Republican,80.6,899,82,806,9.1,89.7
Texas,Titus County,Republican,44.7,10539,2856,7570,27.1,71.8
Texas,Tom Green County,Republican,44.4,45210,12239,32313,27.1,71.5
Texas,Travis County,Democrat,45.0,610349,435860,161337,71.4,26.4
Texas,Trinity County,Republican,61.3,6938,1323,5579,19.1,80.4
Texas,Tyler County,Republican,70.3,9660,1403,8194,14.5,84.8
Texas,Upshur County,Republican,68.5,18887,2877,15809,15.2,83.7
Texas,Upton County,Republican,73.7,1368,170,1178,12.4,86.1
Texas,Uvalde County,Republican,20.3,10342,4073,6174,39.4,59.7
Texas,Val Verde County,Republican,9.9,15272,6771,8284,44.3,54.2
Texas,Van Zandt County,Republican,72.2,25994,3516,22270,13.5,85.7
Texas,Victoria County,Republican,37.9,34188,10380,23358,30.4,68.3
Texas,Walker County,Republican,31.7,23612,7884,15375,33.4,65.1
Texas,Waller County,Republican,26.7,22734,8191,14260,36.0,62.7
Texas,Ward County,Republican,61.0,4060,764,3241,18.8,79.8
Texas,Washington County,Republican,49.9,17418,4261,12959,24.5,74.4
Texas,Webb County,Democrat,23.2,68397,41820,25898,61.1,37.9
Texas,Wharton County,Republican,43.2,16761,4694,11926,28.0,71.2
Texas,Wheeler County,Republican,85.2,2337,168,2159,7.2,92.4
Texas,Wichita County,Republican,41.1,46030,13161,32069,28.6,69.7
Texas,Wilbarger County,Republican,56.8,4524,956,3524,21.1,77.9
Texas,Willacy County,Democrat,12.0,5549,3108,2441,56.0,44.0
Texas,Williamson County,Democrat,1.4,289312,143795,139729,49.7,48.3
Texas,Wilson County,Republican,48.4,25013,6350,18463,25.4,73.8
Texas,Winkler County,Republican,65.7,2126,358,1753,16.8,82.5
Texas,Wise County,Republican,68.1,32362,4973,27032,15.4,83.5
Texas,Wood County,Republican,68.2,22779,3509,19049,15.4,83.6
Texas,Yoakum County,Republican,66.6,2631,420,2174,16.0,82.6
Texas,Young County,Republican,73.7,8239,1034,7110,12.6,86.3
Texas,Zapata County,Republican,5.4,3874,1826,2033,47.1,52.5
Texas,Zavala County,Democrat,31.4,4379,2864,1490,65.4,34.0
Utah,Beaver County,Republican,75.4,3100,357,2695,11.5,86.9
Utah,Box Elder County,Republican,63.1,27027,4473,21548,16.6,79.7
Utah,Cache County,Republican,37.2,57571,16650,38032,28.9,66.1
Utah,Carbon County,Republican,45.9,9369,2392,6693,25.5,71.4
Utah,Daggett County,Republican,62.2,619,111,496,17.9,80.1
Utah,Davis County,Republican,27.5,169895,57411,104135,33.8,61.3
Utah,Duchesne County,Republican,78.2,8524,843,7513,9.9,88.1
Utah,Emery County,Republican,74.7,4865,572,4207,11.8,86.5
Utah,Garfield County,Republican,60.2,2732,514,2158,18.8,79.0
Utah,Grand County,Democrat,10.7,5185,2806,2248,54.1,43.4
Utah,Iron County,Republican,56.6,24890,4892,18989,19.7,76.3
Utah,Juab County,Republican,75.7,5866,645,5087,11.0,86.7
Utah,Kane County,Republican,45.8,4180,1083,2998,25.9,71.7
Utah,Millard County,Republican,77.6,6160,624,5404,10.1,87.7
Utah,Morgan County,Republican,62.9,6512,1086,5181,16.7,79.6
Utah,Piute County,Republican,78.8,871,86,773,9.9,88.7
Utah,Rich County,Republican,71.7,1363,180,1157,13.2,84.9
Utah,Salt Lake County,Democrat,11.1,541175,289906,230174,53.6,42.5
Utah,San Juan County,Republican,6.1,6878,3113,3535,45.3,51.4
Utah,Sanpete County,Republican,68.6,12631,1794,10459,14.2,82.8
Utah,Sevier County,Republican,76.8,10363,1084,9052,10.5,87.3
Utah,Summit County,Democrat,19.1,26088,15244,10252,58.4,39.3
Utah,Tooele County,Republican,38.3,31518,8943,21014,28.4,66.7
Utah,Uintah County,Republican,75.7,15307,1663,13261,10.9,86.6
Utah,Utah County,Republican,41.1,284480,76033,192812,26.7,67.8
Utah,Wasatch County,Republican,26.2,17581,6187,10795,35.2,61.4
Utah,Washington County,Republican,51.7,90476,20530,67294,22.7,74.4
Utah,Wayne County,Republican,53.3,1621,365,1229,22.5,75.8
Utah,Weber County,Republican,22.7,111442,40695,65949,36.5,59.2
Vermont,Addison County,Democrat,39.4,22022,14967,6292,68.0,28.6
Vermont,Bennington County,Democrat,27.3,20462,12705,7114,62.1,34.8
Vermont,Caledonia County,Democrat,15.2,16169,9011,6551,55.7,40.5
Vermont,Chittenden County,Democrat,54.6,98915,74961,21017,75.8,21.2
Vermont,Essex County,Republican,11.2,3288,1405,1773,42.7,53.9
Vermont,Franklin County,Democrat,9.1,25830,13611,11274,52.7,43.6
Vermont,Grand Isle County,Democrat,22.6,4851,2905,1810,59.9,37.3
Vermont,Lamoille County,Democrat,40.8,14915,10240,4163,68.7,27.9
Vermont,Orange County,Democrat,24.1,17122,10304,6187,60.2,36.1
Vermont,Orleans County,Democrat,4.5,14096,7147,6512,50.7,46.2
Vermont,Rutland County,Democrat,10.5,33970,18230,14672,53.7,43.2
Vermont,Washington County,Democrat,46.0,35307,25191,8928,71.3,25.3
Vermont,Windham County,Democrat,47.4,26035,18767,6440,72.1,24.7
Vermont,Windsor County,Democrat,39.0,34446,23376,9971,67.9,28.9
Virginia,Accomack County,Republican,9.4,16962,7578,9172,44.7,54.1
Virginia,Albemarle County,Democrat,33.5,64657,42466,20804,65.7,32.2
Virginia,Alleghany County,Republican,44.1,8203,2243,5859,27.3,71.4
Virginia,Amelia County,Republican,37.8,7893,2411,5390,30.5,68.3
Virginia,Amherst County,Republican,31.5,17005,5672,11041,33.4,64.9
Virginia,Appomattox County,Republican,46.2,9268,2418,6702,26.1,72.3
Virginia,Arlington County,Democrat,63.5,130699,105344,22318,80.6,17.1
Virginia,Augusta County,Republican,47.0,42278,10840,30714,25.6,72.6
Virginia,Bath County,Republican,47.5,2501,646,1834,25.8,73.3
Virginia,Bedford County,Republican,48.1,48669,12176,35600,25.0,73.1
Virginia,Bland County,Republican,68.1,3479,532,2903,15.3,83.4
Virginia,Botetourt County,Republican,44.5,21120,5700,15099,27.0,71.5
Virginia,Brunswick County,Democrat,15.1,7948,4552,3357,57.3,42.2
Virginia,Buchanan County,Republican,67.6,9953,1587,8311,15.9,83.5
Virginia,Buckingham County,Republican,13.2,8126,3471,4544,42.7,55.9
Virginia,Campbell County,Republican,44.1,29892,8070,21245,27.0,71.1
Virginia,Caroline County,Republican,4.2,16288,7657,8336,47.0,51.2
Virginia,Carroll County,Republican,62.7,15651,2842,12659,18.2,80.9
Virginia,Charles City County,Democrat,19.4,4441,2624,1761,59.1,39.7
Virginia,Charlotte County,Republican,24.2,6191,2317,3815,37.4,61.6
Virginia,Chesterfield County,Democrat,6.6,203884,106935,93326,52.4,45.8
Virginia,Clarke County,Republican,13.6,9337,3920,5192,42.0,55.6
Virginia,Craig County,Republican,61.5,3169,587,2536,18.5,80.0
Virginia,Culpeper County,Republican,19.9,27116,10617,16012,39.2,59.1
Virginia,Cumberland County,Republican,15.0,5310,2227,3019,41.9,56.9
Virginia,Dickenson County,Republican,58.1,7303,1503,5748,20.6,78.7
Virginia,Dinwiddie County,Republican,16.4,15092,6224,8695,41.2,57.6
Virginia,Essex County,Republican,0.6,6178,3038,3075,49.2,49.8
Virginia,Fairfax County,Democrat,41.9,600823,419943,168401,69.9,28.0
Virginia,Fauquier County,Republican,17.3,43661,17565,25106,40.2,57.5
Virginia,Floyd County,Republican,34.3,9408,3004,6225,31.9,66.2
Virginia,Fluvanna County,Republican,4.7,15840,7414,8155,46.8,51.5
Virginia,Franklin County,Republican,42.1,29702,8381,20895,28.2,70.3
Virginia,Frederick County,Republican,27.4,48703,17207,30558,35.3,62.7
Virginia,Giles County,Republican,51.4,9176,2156,6876,23.5,74.9
Virginia,Gloucester County,Republican,35.5,22282,6964,14875,31.3,66.8
Virginia,Goochland County,Republican,19.4,16950,6685,9966,39.4,58.8
Virginia,Grayson County,Republican,61.4,8131,1535,6529,18.9,80.3
Virginia,Greene County,Republican,23.9,11311,4163,6866,36.8,60.7
Virginia,Greensville County,Democrat,15.6,4574,2627,1914,57.4,41.8
Virginia,Halifax County,Republican,15.1,18248,7666,10418,42.0,57.1
Virginia,Hanover County,Republican,26.7,70967,25307,44318,35.7,62.4
Virginia,Henrico County,Democrat,29.0,183152,116572,63440,63.6,34.6
Virginia,Henry County,Republican,29.1,26105,9127,16725,35.0,64.1
Virginia,Highland County,Republican,44.0,1533,417,1092,27.2,71.2
Virginia,Isle of Wight County,Republican,18.3,23456,9399,13707,40.1,58.4
Virginia,James City County,Democrat,4.8,49622,25553,23153,51.5,46.7
Virginia,King and Queen County,Republican,20.9,4115,1590,2450,38.6,59.5
Virginia,King George County,Republican,21.4,14224,5404,8446,38.0,59.4
Virginia,King William County,Republican,37.8,10736,3260,7320,30.4,68.2
Virginia,Lancaster County,Republican,4.6,7152,3368,3697,47.1,51.7
Virginia,Lee County,Republican,69.1,9946,1489,8365,15.0,84.1
Virginia,Loudoun County,Democrat,25.0,224862,138372,82088,61.5,36.5
Virginia,Louisa County,Republican,23.0,21915,8269,13294,37.7,60.7
Virginia,Lunenburg County,Republican,18.7,6000,2418,3537,40.3,59.0
Virginia,Madison County,Republican,32.0,8129,2698,5300,33.2,65.2
Virginia,Mathews County,Republican,35.7,5826,1825,3901,31.3,67.0
Virginia,Mecklenburg County,Republican,15.2,16204,6803,9266,42.0,57.2
Virginia,Middlesex County,Republican,25.1,6785,2491,4196,36.7,61.8
Virginia,Montgomery County,Democrat,5.8,45037,23218,20629,51.6,45.8
Virginia,Nelson County,Republican,5.3,9316,4327,4812,46.4,51.7
Virginia,New Kent County,Republican,34.6,14463,4621,9631,32.0,66.6
Virginia,Northampton County,Democrat,10.6,6732,3667,2955,54.5,43.9
Virginia,Northumberland County,Republican,15.8,7815,3252,4485,41.6,57.4
Virginia,Nottoway County,Republican,14.9,7078,2971,4027,42.0,56.9
Virginia,Orange County,Republican,21.4,20742,7995,12426,38.5,59.9
Virginia,Page County,Republican,50.7,12514,3007,9345,24.0,74.7
Virginia,Patrick County,Republican,58.0,9534,1954,7485,20.5,78.5
Virginia,Pittsylvania County,Republican,39.8,34227,10115,23751,29.6,69.4
Virginia,Powhatan County,Republican,44.2,19730,5320,14055,27.0,71.2
Virginia,Prince Edward County,Democrat,5.6,9574,4973,4434,51.9,46.3
Virginia,Prince George County,Republican,17.3,17432,7103,10103,40.7,58.0
Virginia,Prince William County,Democrat,27.0,228056,142863,81222,62.6,35.6
Virginia,Pulaski County,Republican,41.5,17376,4925,12127,28.3,69.8
Virginia,Rappahannock County,Republican,14.4,4978,2096,2812,42.1,56.5
Virginia,Richmond County,Republican,25.2,4102,1513,2547,36.9,62.1
Virginia,Roanoke County,Republican,21.8,57184,21801,34268,38.1,59.9
Virginia,Rockbridge County,Republican,32.4,12373,4086,8088,33.0,65.4
Virginia,Rockingham County,Republican,40.4,43811,12644,30349,28.9,69.3
Virginia,Russell County,Republican,63.6,13386,2373,10879,17.7,81.3
Virginia,Scott County,Republican,67.8,10869,1692,9063,15.6,83.4
Virginia,Shenandoah County,Republican,40.6,23684,6836,16463,28.9,69.5
Virginia,Smyth County,Republican,56.3,14136,3008,10963,21.3,77.6
Virginia,Southampton County,Republican,18.0,9786,3969,5730,40.6,58.6
Virginia,Spotsylvania County,Republican,6.7,75317,34307,39411,45.6,52.3
Virginia,Stafford County,Democrat,3.2,79625,40245,37636,50.5,47.3
Virginia,Surry County,Democrat,8.3,4471,2397,2025,53.6,45.3
Virginia,Sussex County,Democrat,12.0,5088,2827,2219,55.6,43.6
Virginia,Tazewell County,Republican,67.2,20134,3205,16731,15.9,83.1
Virginia,Warren County,Republican,35.3,21147,6603,14069,31.2,66.5
Virginia,Washington County,Republican,52.5,28685,6617,21679,23.1,75.6
Virginia,Westmoreland County,Republican,8.2,9933,4501,5318,45.3,53.5
Virginia,Wise County,Republican,61.7,16615,3110,13366,18.7,80.4
Virginia,Wythe County,Republican,56.9,15072,3143,11733,20.9,77.8
Virginia,York County,Republican,6.6,38787,17683,20241,45.6,52.2
Virginia,Alexandria city,Democrat,62.7,82508,66240,14544,80.3,17.6
Virginia,Bristol city,Republican,38.9,7806,2313,5347,29.6,68.5
Virginia,Buena Vista city,Republican,37.4,2776,825,1863,29.7,67.1
Virginia,Charlottesville city,Democrat,72.7,24205,20696,3094,85.5,12.8
Virginia,Chesapeake city,Democrat,6.4,127108,66377,58180,52.2,45.8
Virginia,Colonial Heights city,Republican,33.2,9146,2972,6007,32.5,65.7
Virginia,Covington city,Republican,23.7,2603,964,1580,37.0,60.7
Virginia,Danville city,Democrat,22.1,19389,11710,7428,60.4,38.3
Virginia,Emporia city,Democrat,36.0,2381,1612,754,67.7,31.7
Virginia,Fairfax city,Democrat,38.3,13483,9174,4007,68.0,29.7
Virginia,Falls Church city,Democrat,64.1,8819,7146,1490,81.0,16.9
Virginia,Franklin city,Democrat,25.6,4058,2525,1487,62.2,36.6
Virginia,Fredericksburg city,Democrat,34.8,12862,8517,4037,66.2,31.4
Virginia,Galax city,Republican,40.2,2638,777,1838,29.5,69.7
Virginia,Hampton city,Democrat,42.1,65901,46220,18430,70.1,28.0
Virginia,Harrisonburg city,Democrat,31.8,17086,11022,5591,64.5,32.7
Virginia,Hopewell city,Democrat,14.7,9608,5430,4020,56.5,41.8
Virginia,Lexington city,Democrat,32.0,2762,1791,906,64.8,32.8
Virginia,Lynchburg city,Democrat,2.6,36363,18048,17097,49.6,47.0
Virginia,Manassas city,Democrat,24.1,16968,10356,6256,61.0,36.9
Virginia,Manassas Park city,Democrat,33.1,6087,3992,1979,65.6,32.5
Virginia,Martinsville city,Democrat,26.6,6013,3766,2165,62.6,36.0
Virginia,Newport News city,Democrat,32.9,81203,53099,26377,65.4,32.5
Virginia,Norfolk city,Democrat,45.6,89881,64440,23443,71.7,26.1
Virginia,Norton city,Republican,40.3,1601,464,1109,29.0,69.3
Virginia,Petersburg city,Democrat,76.6,14118,12389,1584,87.8,11.2
Virginia,Poquoson city,Republican,45.2,7857,2054,5605,26.1,71.3
Virginia,Portsmouth city,Democrat,40.8,44582,30948,12755,69.4,28.6
Virginia,Radford city,Democrat,9.0,6320,3358,2786,53.1,44.1
Virginia,Richmond city,Democrat,68.0,111159,92175,16603,82.9,14.9
Virginia,Roanoke city,Democrat,25.8,43323,26773,15607,61.8,36.0
Virginia,Salem city,Republican,19.5,13051,5148,7683,39.4,58.9
Virginia,Staunton city,Democrat,9.9,12990,6981,5695,53.7,43.8
Virginia,Suffolk city,Democrat,17.3,49642,28676,20082,57.8,40.5
Virginia,Virginia Beach city,Democrat,5.4,227561,117393,105087,51.6,46.2
Virginia,Waynesboro city,Republican,5.1,10717,4961,5507,46.3,51.4
Virginia,Williamsburg city,Democrat,41.1,6883,4790,1963,69.6,28.5
Virginia,Winchester city,Democrat,11.5,12106,6610,5221,54.6,43.1
Washington,Adams County,Republican,35.7,5862,1814,3907,30.9,66.6
Washington,Asotin County,Republican,25.6,11951,4250,7319,35.6,61.2
Washington,Benton County,Republican,21.0,103033,38706,60365,37.6,58.6
Washington,Chelan County,Republican,7.8,43306,19349,22746,44.7,52.5
Washington,Clallam County,Democrat,3.4,49264,24721,23062,50.2,46.8
Washington,Clark County,Democrat,5.1,275403,140324,126303,51.0,45.9
Washington,Columbia County,Republican,43.5,2495,668,1754,26.8,70.3
Washington,Cowlitz County,Republican,17.4,60280,23938,34424,39.7,57.1
Washington,Douglas County,Republican,24.1,21308,7811,12955,36.7,60.8
Washington,Ferry County,Republican,29.5,4367,1486,2771,34.0,63.5
Washington,Franklin County,Republican,14.5,32404,13340,18039,41.2,55.7
Washington,Garfield County,Republican,47.2,1489,366,1069,24.6,71.8
Washington,Grant County,Republican,34.3,37680,11819,24764,31.4,65.7
Washington,Grays Harbor County,Republican,6.6,38441,17354,19877,45.1,51.7
Washington,Island County,Democrat,12.0,53925,29213,22746,54.2,42.2
Washington,Jefferson County,Democrat,41.4,24792,17204,6931,69.4,28.0
Washington,King County,Democrat,52.8,1210507,907310,269167,75.0,22.2
Washington,Kitsap County,Democrat,18.1,158672,90277,61563,56.9,38.8
Washington,Kittitas County,Republican,10.2,26364,11421,14105,43.3,53.5
Washington,Klickitat County,Republican,9.5,13560,5959,7237,43.9,53.4
Washington,Lewis County,Republican,32.9,45309,14520,29391,32.0,64.9
Washington,Lincoln County,Republican,48.8,7033,1713,5150,24.4,73.2
Washington,Mason County,Republican,3.9,37303,17269,18710,46.3,50.2
Washington,Okanogan County,Republican,13.8,21282,8900,11840,41.8,55.6
Washington,Pacific County,Republican,1.1,14064,6794,6953,48.3,49.4
Washington,Pend Oreille County,Republican,36.7,8553,2593,5728,30.3,67.0
Washington,Pierce County,Democrat,11.2,464081,249506,197730,53.8,42.6
Washington,San Juan County,Democrat,50.5,13197,9725,3057,73.7,23.2
Washington,Skagit County,Democrat,7.5,73423,38252,32762,52.1,44.6
Washington,Skamania County,Republican,9.4,7312,3192,3885,43.7,53.1
Washington,Snohomish County,Democrat,20.6,438796,256728,166428,58.5,37.9
Washington,Spokane County,Republican,4.3,295430,135765,148576,46.0,50.3
Washington,Stevens County,Republican,42.1,28430,7839,19808,27.6,69.7
Washington,Thurston County,Democrat,18.7,168134,96608,65277,57.5,38.8
Washington,Wahkiakum County,Republican,19.3,2981,1165,1741,39.1,58.4
Washington,Walla Walla County,Republican,8.7,31261,13690,16400,43.8,52.5
Washington,Whatcom County,Democrat,24.0,138620,83660,50489,60.4,36.4
Washington,Whitman County,Democrat,10.0,21126,11184,9067,52.9,42.9
Washington,Yakima County,Republican,7.7,96193,43179,50555,44.9,52.6
West Virginia,Barbour County,Republican,54.8,6677,1457,5116,21.8,76.6
West Virginia,Berkeley County,Republican,31.3,51535,17186,33279,33.3,64.6
West Virginia,Boone County,Republican,53.0,9012,2041,6816,22.6,75.6
West Virginia,Braxton County,Republican,47.0,5664,1457,4120,25.7,72.7
West Virginia,Brooke County,Republican,43.1,10656,2947,7545,27.7,70.8
West Virginia,Cabell County,Republican,18.0,37360,14994,21721,40.1,58.1
West Virginia,Calhoun County,Republican,60.5,2971,568,2364,19.1,79.6
West Virginia,Clay County,Republican,60.6,3365,641,2679,19.0,79.6
West Virginia,Doddridge County,Republican,70.5,3101,435,2619,14.0,84.5
West Virginia,Fayette County,Republican,38.7,16862,5063,11580,30.0,68.7
West Virginia,Gilmer County,Republican,53.1,2662,599,2012,22.5,75.6
West Virginia,Grant County,Republican,77.4,5509,607,4871,11.0,88.4
West Virginia,Greenbrier County,Republican,39.5,15850,4655,10925,29.4,68.9
West Virginia,Hampshire County,Republican,60.4,10086,1939,8033,19.2,79.6
