state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
MD,Dorchester County,Republican,16.0,14034,5695,7938,40.6,56.6
MD,Frederick County,Republican,4.0,114962,51891,56472,45.1,49.1
MD,Garrett County,Republican,61.5,12905,2252,10189,17.5,79.0
MD,Harford County,Republican,24.5,124224,43803,74261,35.3,59.8
MD,Howard County,Democrat,33.5,146401,93808,44792,64.1,30.6
MD,Kent County,Republican,4.6,9166,4178,4598,45.6,50.2
MD,Montgomery County,Democrat,55.6,408300,309761,82985,75.9,20.3
MD,Prince George's County,Democrat,81.0,351091,313627,29290,89.3,8.3
MD,Queen Anne's County,Republican,36.1,24633,7316,16211,29.7,65.8
MD,Somerset County,Republican,18.0,8768,3484,5056,39.7,57.7
MD,St. Mary's County,Republican,24.6,45169,15786,26889,34.9,59.5
MD,Talbot County,Republican,11.9,18731,7865,10098,42.0,53.9
MD,Washington County,Republican,32.4,60731,19193,38842,31.6,64.0
MD,Wicomico County,Republican,11.6,38722,16327,20832,42.2,53.8
MD,Worcester County,Republican,27.9,25571,8783,15910,34.3,62.2
ME,Androscoggin County,Republican,9.4,55340,22975,28189,41.5,50.9
ME,Aroostook County,Republican,17.2,34963,13377,19419,38.3,55.5
ME,Cumberland County,Democrat,26.4,171249,102935,57697,60.1,33.7
ME,Franklin County,Republican,5.5,16382,7001,7900,42.7,48.2
ME,Hancock County,Democrat,7.6,31983,16107,13682,50.4,42.8
ME,Kennebec County,Republican,3.7,65999,29296,31753,44.4,48.1
ME,Knox County,Democrat,14.3,23021,12440,9148,54.0,39.7
ME,Lincoln County,Democrat,2.4,21432,10241,9727,47.8,45.4
ME,Oxford County,Republican,13.0,31094,12172,16214,39.1,52.1
ME,Penobscot County,Republican,11.0,80228,32832,41601,40.9,51.9
ME,Piscataquis County,Republican,25.2,9144,3098,5403,33.9,59.1
ME,Sagadahoc County,Democrat,6.3,21596,10679,9304,49.4,43.1
ME,Somerset County,Republican,22.8,25968,9092,14998,35.0,57.8
ME,Waldo County,Democrat,0.2,22630,10442,10378,46.1,45.9
ME,Washington County,Republican,16.2,16559,6358,9037,38.4,54.6
ME,York County,Democrat,4.8,113962,55828,50388,49.0,44.2
MI,Alcona County,Republican,40.0,6179,1732,4201,28.0,68.0
MI,Alger County,Republican,20.5,4513,1663,2585,36.8,57.3
MI,Allegan County,Republican,28.8,55153,17932,33812,32.5,61.3
MI,Alpena County,Republican,28.7,14688,4877,9090,33.2,61.9
MI,Antrim County,Republican,29.6,13572,4448,8469,32.8,62.4
MI,Arenac County,Republican,33.1,7457,2238,4704,30.0,63.1
MI,Baraga County,Republican,28.7,3486,1156,2158,33.2,61.9
MI,Barry County,Republican,33.3,30265,9109,19197,30.1,63.4
MI,Bay County,Republican,12.6,52932,21641,28327,40.9,53.5
MI,Benzie County,Republican,14.0,10221,4108,5539,40.2,54.2
MI,Berrien County,Republican,12.8,71882,29496,38646,41.0,53.8
MI,Branch County,Republican,38.2,16490,4740,11025,28.7,66.9
MI,Calhoun County,Republican,12.5,58786,24154,31489,41.1,53.6
MI,Cass County,Republican,30.0,23272,7270,14241,31.2,61.2
MI,Charlevoix County,Republican,24.2,14567,5137,8674,35.3,59.5
MI,Cheboygan County,Republican,32.1,13647,4302,8680,31.5,63.6
MI,Chippewa County,Republican,24.3,15434,5378,9120,34.8,59.1
MI,Clare County,Republican,31.8,13385,4250,8507,31.8,63.6
MI,Clinton County,Republican,12.6,40564,16490,21635,40.7,53.3
MI,Crawford County,Republican,32.8,6833,2110,4354,30.9,63.7
MI,Delta County,Republican,25.4,18467,6431,11112,34.8,60.2
MI,Dickinson County,Republican,35.4,13140,3923,8580,29.9,65.3
MI,Eaton County,Republican,5.5,55686,24534,27608,44.1,49.6
MI,Emmet County,Republican,19.4,18774,6972,10616,37.1,56.5
MI,Genesee County,Democrat,9.5,196135,102744,84174,52.4,42.9
MI,Gladwin County,Republican,34.7,12472,3794,8124,30.4,65.1
MI,Gogebic County,Republican,15.0,7313,2925,4019,40.0,55.0
MI,Grand Traverse County,Republican,12.6,51460,20964,27412,40.7,53.3
MI,Gratiot County,Republican,25.6,16442,5665,9878,34.5,60.1
MI,Hillsdale County,Republican,46.8,19880,4799,14094,24.1,70.9
MI,Houghton County,Republican,15.7,15623,6018,8475,38.5,54.2
MI,Huron County,Republican,38.2,15848,4579,10629,28.9,67.1
MI,Ingham County,Democrat,27.7,133478,81266,44354,60.9,33.2
MI,Ionia County,Republican,31.0,26364,8206,16374,31.1,62.1
MI,Iosco County,Republican,30.0,13349,4344,8344,32.5,62.5
MI,Iron County,Republican,28.3,5910,2004,3675,33.9,62.2
MI,Isabella County,Republican,3.7,25344,11404,12338,45.0,48.7
MI,Jackson County,Republican,20.1,69567,25795,39793,37.1,57.2
MI,Kalamazoo County,Democrat,12.8,125966,67142,51031,53.3,40.5
MI,Kalkaska County,Republican,44.2,8920,2279,6213,25.5,69.7
MI,Kent County,Republican,3.1,306270,138567,147959,45.2,48.3
MI,Keweenaw County,Republican,20.1,1429,527,814,36.9,57.0
MI,Lake County,Republican,22.9,5328,1939,3159,36.4,59.3
MI,Lapeer County,Republican,38.4,45126,12734,30037,28.2,66.6
MI,Leelanau County,Republican,3.2,14757,6774,7239,45.9,49.1
MI,Lenawee County,Republican,21.1,45895,16750,26428,36.5,57.6
MI,Livingston County,Republican,29.6,105577,34378,65665,32.6,62.2
MI,Luce County,Republican,41.8,2576,681,1756,26.4,68.2
MI,Mackinac County,Republican,27.2,6088,2085,3740,34.2,61.4
MI,Macomb County,Republican,11.5,418773,176238,224589,42.1,53.6
MI,Manistee County,Republican,15.4,12598,4979,6915,39.5,54.9
MI,Marquette County,Democrat,4.3,32897,16042,14646,48.8,44.5
MI,Mason County,Republican,22.0,14658,5281,8505,36.0,58.0
MI,Mecosta County,Republican,26.1,17149,5827,10305,34.0,60.1
MI,Menominee County,Republican,29.4,10765,3539,6704,32.9,62.3
MI,Midland County,Republican,19.4,42379,15655,23877,36.9,56.3
MI,Missaukee County,Republican,52.4,7301,1565,5386,21.4,73.8
MI,Monroe County,Republican,22.2,74101,26859,43255,36.2,58.4
MI,Montcalm County,Republican,34.0,26556,7874,16907,29.7,63.7
MI,Montmorency County,Republican,44.1,5008,1286,3498,25.7,69.8
MI,Muskegon County,Democrat,0.9,77114,36640,35962,47.5,46.6
MI,Newaygo County,Republican,39.6,22605,6212,15174,27.5,67.1
MI,Oakland County,Democrat,8.1,663255,342976,289127,51.7,43.6
MI,Oceana County,Republican,27.3,11903,3973,7228,33.4,60.7
MI,Ogemaw County,Republican,36.5,10386,3030,6827,29.2,65.7
MI,Ontonagon County,Republican,26.1,3420,1175,2069,34.4,60.5
MI,Osceola County,Republican,43.7,10597,2705,7336,25.5,69.2
MI,Oscoda County,Republican,44.3,4062,1044,2843,25.7,70.0
MI,Otsego County,Republican,37.6,12529,3556,8266,28.4,66.0
MI,Ottawa County,Republican,30.4,145405,46276,90456,31.8,62.2
MI,Presque Isle County,Republican,28.9,7215,2400,4486,33.3,62.2
MI,Roscommon County,Republican,29.6,13036,4287,8141,32.9,62.5
MI,Saginaw County,Republican,1.2,94198,44395,45469,47.1,48.3
MI,Sanilac County,Republican,44.6,19243,4873,13446,25.3,69.9
MI,Schoolcraft County,Republican,28.6,4151,1369,2556,33.0,61.6
MI,Shiawassee County,Republican,19.6,34044,12547,19232,36.9,56.5
MI,St. Clair County,Republican,31.4,77994,24553,49067,31.5,62.9
MI,St. Joseph County,Republican,30.9,23765,7529,14886,31.7,62.6
MI,Tuscola County,Republican,38.0,26157,7493,17421,28.6,66.6
MI,Van Buren County,Republican,14.0,33213,13258,17890,39.9,53.9
MI,Washtenaw County,Democrat,41.5,187201,128025,50335,68.4,26.9
MI,Wayne County,Democrat,37.3,775450,517842,228908,66.8,29.5
MI,Wexford County,Republican,36.4,15279,4436,10000,29.0,65.4
MN,Aitkin County,Republican,26.0,9185,3134,5516,34.1,60.1
MN,Anoka County,Republican,9.7,184084,75499,93341,41.0,50.7
MN,Becker County,Republican,33.2,17090,5208,10880,30.5,63.7
MN,Beltrami County,Republican,9.8,21316,8688,10783,40.8,50.6
MN,Benton County,Republican,36.3,19911,5640,12872,28.3,64.6
MN,Big Stone County,Republican,25.2,2729,921,1607,33.7,58.9
MN,Blue Earth County,Republican,3.7,33256,14428,15667,43.4,47.1
MN,Brown County,Republican,36.2,13663,3763,8708,27.5,63.7
MN,Carlton County,Democrat,1.6,18059,8460,8160,46.8,45.2
MN,Carver County,Republican,13.7,55102,21508,29057,39.0,52.7
MN,Cass County,Republican,31.6,15885,4949,9982,31.2,62.8
MN,Chippewa County,Republican,28.9,6182,1978,3764,32.0,60.9
MN,Chisago County,Republican,30.6,30009,9279,18441,30.9,61.5
MN,Clay County,Republican,1.9,29108,12974,13549,44.6,46.5
MN,Clearwater County,Republican,43.2,4225,1100,2925,26.0,69.2
MN,Cook County,Democrat,22.5,3360,1912,1156,56.9,34.4
MN,Cottonwood County,Republican,35.1,5697,1678,3679,29.5,64.6
MN,Crow Wing County,Republican,31.8,35568,10982,22287,30.9,62.7
MN,Dakota County,Democrat,4.6,228659,110251,99624,48.2,43.6
MN,Dodge County,Republican,32.4,10564,3102,6527,29.4,61.8
MN,Douglas County,Republican,35.8,21623,6227,13966,28.8,64.6
MN,Faribault County,Republican,34.0,7355,2153,4659,29.3,63.3
MN,Fillmore County,Republican,21.8,10976,3872,6271,35.3,57.1
MN,Freeborn County,Republican,17.4,15929,6041,8808,37.9,55.3
MN,Goodhue County,Republican,18.0,25538,9446,14041,37.0,55.0
MN,Grant County,Republican,27.7,3453,1104,2063,32.0,59.7
MN,Hennepin County,Democrat,35.3,672644,429283,191768,63.8,28.5
MN,Houston County,Republican,14.0,10515,4145,5616,39.4,53.4
MN,Hubbard County,Republican,33.6,11423,3432,7269,30.0,63.6
MN,Isanti County,Republican,38.2,20875,5656,13635,27.1,65.3
MN,Itasca County,Republican,16.5,23650,9015,12920,38.1,54.6
MN,Jackson County,Republican,38.8,5453,1492,3609,27.4,66.2
MN,Kanabec County,Republican,35.8,8125,2327,5230,28.6,64.4
MN,Kandiyohi County,Republican,25.5,21648,7266,12785,33.6,59.1
MN,Kittson County,Republican,22.3,2363,823,1349,34.8,57.1
MN,Koochiching County,Republican,20.0,6313,2306,3569,36.5,56.5
MN,Lac qui Parle County,Republican,25.9,3835,1301,2294,33.9,59.8
MN,Lake County,Democrat,2.2,6472,3077,2932,47.5,45.3
MN,Lake of the Woods County,Republican,44.3,2230,553,1540,24.8,69.1
MN,Le Sueur County,Republican,30.7,14867,4623,9182,31.1,61.8
MN,Lincoln County,Republican,35.7,3002,860,1930,28.6,64.3
MN,Lyon County,Republican,28.3,12129,3825,7256,31.5,59.8
MN,Mahnomen County,Republican,3.0,2074,930,991,44.8,47.8
MN,Marshall County,Republican,41.3,4794,1225,3208,25.6,66.9
MN,Martin County,Republican,41.4,10469,2733,7062,26.1,67.5
MN,McLeod County,Republican,38.5,18684,4978,12155,26.6,65.1
MN,Meeker County,Republican,40.2,12198,3192,8103,26.2,66.4
MN,Mille Lacs County,Republican,35.8,12948,3709,8340,28.6,64.4
MN,Morrison County,Republican,53.0,17534,3637,12925,20.7,73.7
MN,Mower County,Republican,7.9,17587,7444,8826,42.3,50.2
MN,Murray County,Republican,36.2,4642,1295,2974,27.9,64.1
MN,Nicollet County,Republican,3.1,17914,7886,8436,44.0,47.1
MN,Nobles County,Republican,29.9,8592,2733,5299,31.8,61.7
MN,Norman County,Republican,13.5,3232,1264,1699,39.1,52.6
MN,Olmsted County,Democrat,0.7,79277,36266,35668,45.7,45.0
MN,Otter Tail County,Republican,36.0,32284,9339,20939,28.9,64.9
MN,Pennington County,Republican,27.8,6671,2146,4000,32.2,60.0
MN,Pine County,Republican,26.3,13729,4580,8191,33.4,59.7
MN,Pipestone County,Republican,46.2,4779,1127,3338,23.6,69.8
MN,Polk County,Republican,29.0,14698,4712,8979,32.1,61.1
MN,Pope County,Republican,26.8,6294,2106,3793,33.5,60.3
MN,Ramsey County,Democrat,39.4,269161,176929,70778,65.7,26.3
MN,Red Lake County,Republican,32.1,1871,540,1141,28.9,61.0
MN,Redwood County,Republican,43.0,7566,1887,5137,24.9,67.9
MN,Renville County,Republican,36.7,7563,2117,4890,28.0,64.7
MN,Rice County,Republican,3.1,32217,14437,15429,44.8,47.9
MN,Rock County,Republican,35.7,4807,1373,3091,28.6,64.3
MN,Roseau County,Republican,46.3,7767,1856,5451,23.9,70.2
MN,Scott County,Republican,15.4,74390,28502,39948,38.3,53.7
MN,Sherburne County,Republican,37.1,47938,13299,31049,27.7,64.8
MN,Sibley County,Republican,41.9,7727,1954,5193,25.3,67.2
MN,St. Louis County,Democrat,11.8,111260,57769,44631,51.9,40.1
MN,Stearns County,Republican,27.9,78985,25575,47618,32.4,60.3
MN,Steele County,Republican,26.0,19040,6239,11198,32.8,58.8
MN,Stevens County,Republican,12.7,5350,2116,2800,39.6,52.3
MN,Swift County,Republican,25.8,4968,1679,2962,33.8,59.6
MN,Todd County,Republican,47.7,11944,2783,8485,23.3,71.0
MN,Traverse County,Republican,23.4,1791,631,1050,35.2,58.6
MN,Wabasha County,Republican,26.5,11764,3866,6989,32.9,59.4
MN,Wadena County,Republican,45.8,6894,1684,4837,24.4,70.2
MN,Waseca County,Republican,32.7,9579,2838,5967,29.6,62.3
MN,Washington County,Democrat,1.9,142843,67086,64429,47.0,45.1
MN,Watonwan County,Republican,19.2,4971,1814,2768,36.5,55.7
MN,Wilkin County,Republican,37.7,3279,893,2129,27.2,64.9
MN,Winona County,Republican,2.9,25852,11366,12122,44.0,46.9
MN,Wright County,Republican,33.2,69154,20336,43274,29.4,62.6
MN,Yellow Medicine County,Republican,35.4,5253,1524,3382,29.0,64.4
MO,Adair County,Republican,24.9,10137,3495,6019,34.5,59.4
MO,Andrew County,Republican,50.5,9140,2045,6665,22.4,72.9
MO,Atchison County,Republican,55.7,2723,541,2059,19.9,75.6
MO,Audrain County,Republican,43.9,10043,2567,6981,25.6,69.5
MO,Barry County,Republican,59.6,14604,2710,11427,18.6,78.2
MO,Barton County,Republican,70.2,5932,795,4958,13.4,83.6
MO,Bates County,Republican,54.6,8021,1617,6000,20.2,74.8
MO,Benton County,Republican,54.2,9584,2024,7212,21.1,75.3
MO,Bollinger County,Republican,72.7,5669,705,4827,12.4,85.1
MO,Boone County,Democrat,5.9,83312,41072,36146,49.3,43.4
MO,Buchanan County,Republican,26.1,35563,12010,21315,33.8,59.9
MO,Butler County,Republican,61.6,17232,3036,13647,17.6,79.2
MO,Caldwell County,Republican,55.6,4309,837,3231,19.4,75.0
MO,Callaway County,Republican,42.1,19127,4988,13052,26.1,68.2
MO,Camden County,Republican,54.2,22182,4706,16721,21.2,75.4
MO,Cape Girardeau County,Republican,50.1,36875,8468,26939,23.0,73.1
MO,Carroll County,Republican,62.7,4361,745,3480,17.1,79.8
MO,Carter County,Republican,66.4,2842,436,2323,15.3,81.7
MO,Cass County,Republican,35.9,50715,14816,33006,29.2,65.1
MO,Cedar County,Republican,63.8,6278,1010,5019,16.1,79.9
MO,Chariton County,Republican,52.0,3962,888,2948,22.4,74.4
MO,Christian County,Republican,54.2,41394,8505,30941,20.5,74.7
MO,Clark County,Republican,52.3,3316,724,2458,21.8,74.1
MO,Clay County,Republican,11.1,109237,45182,57328,41.4,52.5
MO,Clinton County,Republican,44.0,10197,2572,7058,25.2,69.2
MO,Cole County,Republican,36.7,37261,10907,24610,29.3,66.0
MO,Cooper County,Republican,46.3,7976,1932,5623,24.2,70.5
MO,Crawford County,Republican,59.5,9920,1824,7724,18.4,77.9
MO,Dade County,Republican,64.5,3951,637,3184,16.1,80.6
MO,Dallas County,Republican,62.1,7440,1271,5895,17.1,79.2
MO,Daviess County,Republican,55.1,3689,730,2763,19.8,74.9
MO,DeKalb County,Republican,59.1,4590,824,3540,18.0,77.1
MO,Dent County,Republican,68.2,6778,978,5599,14.4,82.6
MO,Douglas County,Republican,67.5,6664,984,5486,14.8,82.3
MO,Dunklin County,Republican,53.6,10574,2360,8026,22.3,75.9
MO,Franklin County,Republican,46.1,50045,12339,35420,24.7,70.8
MO,Gasconade County,Republican,55.8,7444,1519,5670,20.4,76.2
MO,Gentry County,Republican,56.1,3033,605,2304,19.9,76.0
MO,Greene County,Republican,27.4,127609,42400,77387,33.2,60.6
MO,Grundy County,Republican,60.8,4413,780,3462,17.7,78.5
MO,Harrison County,Republican,64.9,3682,574,2965,15.6,80.5
MO,Henry County,Republican,47.9,9855,2356,7072,23.9,71.8
MO,Hickory County,Republican,53.5,4717,1016,3539,21.5,75.0
MO,Holt County,Republican,67.3,2348,346,1926,14.7,82.0
MO,Howard County,Republican,41.2,4851,1279,3277,26.4,67.6
MO,Howell County,Republican,63.2,17415,2880,13888,16.5,79.7
MO,Iron County,Republican,52.6,4260,933,3173,21.9,74.5
MO,Jackson County,Democrat,16.7,294063,163723,114777,55.7,39.0
MO,Jasper County,Republican,50.9,48179,10565,35058,21.9,72.8
MO,Jefferson County,Republican,35.3,105969,31546,68973,29.8,65.1
MO,Johnson County,Republican,36.9,21087,5924,13702,28.1,65.0
MO,Knox County,Republican,55.4,1867,379,1413,20.3,75.7
MO,Laclede County,Republican,64.5,15959,2543,12834,15.9,80.4
MO,Lafayette County,Republican,43.8,15815,4047,10977,25.6,69.4
MO,Lawrence County,Republican,61.1,16674,2898,13084,17.4,78.5
MO,Lewis County,Republican,54.1,4452,933,3343,21.0,75.1
MO,Lincoln County,Republican,50.5,24857,5561,18111,22.4,72.9
MO,Linn County,Republican,51.1,5572,1239,4084,22.2,73.3
MO,Livingston County,Republican,56.4,6408,1265,4879,19.7,76.1
MO,Macon County,Republican,56.4,7579,1518,5794,20.0,76.4
MO,Madison County,Republican,58.2,5318,1005,4102,18.9,77.1
MO,Maries County,Republican,61.4,4498,794,3559,17.7,79.1
MO,Marion County,Republican,49.8,12902,2993,9418,23.2,73.0
MO,McDonald County,Republican,64.1,8233,1329,6599,16.1,80.2
MO,Mercer County,Republican,73.1,1739,216,1486,12.4,85.5
MO,Miller County,Republican,66.0,11414,1750,9285,15.3,81.3
MO,Mississippi County,Republican,41.5,5165,1458,3600,28.2,69.7
MO,Moniteau County,Republican,60.3,6808,1237,5344,18.2,78.5
MO,Monroe County,Republican,55.6,4147,853,3159,20.6,76.2
MO,Montgomery County,Republican,55.4,5424,1118,4124,20.6,76.0
MO,Morgan County,Republican,56.6,8815,1768,6757,20.1,76.7
MO,New Madrid County,Republican,45.4,7352,1933,5270,26.3,71.7
MO,Newton County,Republican,58.7,26506,4988,20546,18.8,77.5
MO,Nodaway County,Republican,40.8,9439,2529,6379,26.8,67.6
MO,Oregon County,Republican,60.1,4664,865,3668,18.5,78.6
MO,Osage County,Republican,68.5,7078,998,5845,14.1,82.6
MO,Ozark County,Republican,64.7,4501,724,3639,16.1,80.8
MO,Pemiscot County,Republican,33.5,6025,1946,3964,32.3,65.8
MO,Perry County,Republican,61.7,8732,1520,6907,17.4,79.1
MO,Pettis County,Republican,46.9,18045,4322,12792,24.0,70.9
MO,Phelps County,Republican,42.9,18499,4761,12699,25.7,68.6
MO,Pike County,Republican,47.0,7375,1806,5274,24.5,71.5
MO,Platte County,Republican,12.9,46641,18915,24975,40.6,53.5
MO,Polk County,Republican,56.9,13709,2630,10435,19.2,76.1
MO,Pulaski County,Republican,51.7,13443,2918,9870,21.7,73.4
MO,Putnam County,Republican,67.7,2342,352,1936,15.0,82.7
MO,Ralls County,Republican,53.8,5266,1138,3969,21.6,75.4
MO,Randolph County,Republican,50.9,10309,2283,7529,22.1,73.0
MO,Ray County,Republican,37.1,10835,3088,7103,28.5,65.6
MO,Reynolds County,Republican,61.4,3032,540,2402,17.8,79.2
MO,Ripley County,Republican,66.9,5518,830,4520,15.0,81.9
MO,Saline County,Republican,34.6,9245,2787,5977,30.1,64.7
MO,Schuyler County,Republican,59.6,1933,354,1505,18.3,77.9
MO,Scotland County,Republican,59.0,1968,365,1525,18.5,77.5
MO,Scott County,Republican,55.7,17244,3574,13168,20.7,76.4
MO,Shannon County,Republican,56.1,3904,776,2966,19.9,76.0
MO,Shelby County,Republican,59.0,3252,606,2524,18.6,77.6
MO,St. Charles County,Republican,26.4,199513,68225,120899,34.2,60.6
MO,St. Clair County,Republican,55.4,4630,936,3501,20.2,75.6
MO,St. Francois County,Republican,45.4,24714,6250,17467,25.3,70.7
MO,St. Louis County,Democrat,16.3,503493,280866,199081,55.8,39.5
MO,St. Louis city,Democrat,63.8,127403,101487,20281,79.7,15.9
MO,Ste. Genevieve County,Republican,35.0,8459,2540,5495,30.0,65.0
MO,Stoddard County,Republican,69.3,13278,1873,11077,14.1,83.4
MO,Stone County,Republican,62.0,16538,2886,13149,17.5,79.5
MO,Sullivan County,Republican,54.6,2484,526,1884,21.2,75.8
MO,Taney County,Republican,59.3,23399,4367,18240,18.7,78.0
MO,Texas County,Republican,65.4,10935,1728,8875,15.8,81.2
MO,Vernon County,Republican,56.2,8576,1706,6526,19.9,76.1
MO,Warren County,Republican,45.7,15766,3915,11109,24.8,70.5
MO,Washington County,Republican,55.1,9279,1926,7047,20.8,75.9
MO,Wayne County,Republican,64.4,5738,946,4640,16.5,80.9
MO,Webster County,Republican,57.9,16690,3173,12829,19.0,76.9
MO,Worth County,Republican,58.6,1046,195,808,18.6,77.2
MO,Wright County,Republican,68.5,8086,1166,6703,14.4,82.9
MS,Adams County,Democrat,14.7,12214,6921,5125,56.7,42.0
MS,Alcorn County,Republican,61.7,14781,2684,11817,18.2,79.9
MS,Amite County,Republican,22.7,7033,2688,4282,38.2,60.9
MS,Attala County,Republican,19.9,7242,2847,4288,39.3,59.2
MS,Benton County,Republican,13.2,3996,1713,2240,42.9,56.1
MS,Bolivar County,Democrat,32.4,12831,8410,4251,65.5,33.1
MS,Calhoun County,Republican,39.1,6339,1884,4360,29.7,68.8
MS,Carroll County,Republican,38.9,5470,1648,3774,30.1,69.0
MS,Chickasaw County,Republican,6.1,7890,3649,4127,46.2,52.3
MS,Choctaw County,Republican,38.9,4020,1198,2763,29.8,68.7
MS,Claiborne County,Democrat,71.4,2954,2523,414,85.4,14.0
MS,Clarke County,Republican,32.9,7713,2556,5088,33.1,66.0
MS,Clay County,Democrat,15.7,9960,5695,4136,57.2,41.5
MS,Coahoma County,Democrat,44.4,8912,6378,2426,71.6,27.2
MS,Copiah County,Democrat,5.3,11906,6203,5576,52.1,46.8
MS,Covington County,Republican,24.5,8790,3267,5423,37.2,61.7
MS,DeSoto County,Republican,34.7,64022,19892,42155,31.1,65.8
