total_population,median_household_income,median_household_income_black,median_household_income_hispanicOrLatino,median_household_income_white_notHispanic,proportion_white,proportion_white_notHispanic,proportion_black,proportion_hispanicOrLatino,proportion_asian,proportion_bachelorsDegreeOrHigher_white,proportion_bachelorsDegreeOrHigher_white_notHispanic,proportion_bachelorsDegreeOrHigher_black,proportion_bachelorsDegreeOrHigher_hispanicOrLatino,proportion_bachelorsDegreeOrHigher_asian,proportion_less_than_hs_white,proportion_less_than_hs_white_notHispanic,proportion_less_than_hs_black,proportion_less_than_hs_hispanicOrLatino,proportion_less_than_hs_asian,fips,state
3345,56778,42344,46094,80375,0.475336322869955,0.235874439461883,0.00149476831091181,0.746188340807175,0,0.121383647798742,0.181242078580482,0,0.0560897435897436,0.296456941497841,0.0949685534591195,0.0785804816223067,0,0.133413461538462,0.0573966585614558,435,TX
6989,40290,42344,29293,43996,0.736156817856632,0.420661038775218,0.0812705680354843,0.455429961367864,0.0111603949062813,0.137609329446064,0.215986394557823,0.0545774647887324,0.0562362551052466,0.0256410256410256,0.143828960155491,0.0948979591836735,0.137323943661972,0.188187244737669,0.230769230769231,437,TX
2113854,78872,58679,67533,94450,0.55750018686248,0.438775809492992,0.172634439275371,0.298116615433232,0.0580707087622892,0.266083935665954,0.309271725958159,0.182158476833532,0.0920744237711747,0.31929973198211,0.0581260172053011,0.0355403942607503,0.0502680010084292,0.17289007021859,0.115769064707176,439,TX
143029,61806,47393,55554,66826,0.71625334722329,0.613267239510868,0.0803053926126869,0.255311859832621,0.0235896216851128,0.200488066767534,0.217750669782819,0.113181264147658,0.0797436810252759,0.351511558980439,0.0463956269217629,0.0394801345265918,0.0600731325091416,0.115288769614152,0.0471250740960285,441,TX
862,52813,42344,63188,44427,0.80046403712297,0.530162412993039,0,0.469837587006961,0,0.28695652173913,0.398249452954048,0.0790960451977401,0.0740740740740741,0.296456941497841,0.0449275362318841,0,0.085312188415457,0.111111111111111,0.0573966585614558,443,TX
11816,42694,42344,36751,54321,0.634732566012187,0.375592417061611,0.0451929587000677,0.569820582261341,0.002031144211239,0.092,0.143307796304642,0.0224719101123595,0.0234665082429823,0.0833333333333333,0.149466666666667,0.0881027489860297,0.0262172284644195,0.199762364473489,0.291666666666667,445,TX
1439,55221,42344,89531,53409,0.924252953439889,0.842251563585824,0.00208478109798471,0.129256428075052,0.00416956219596942,0.150375939849624,0.16006600660066,0,0.0698924731182796,0,0.0729323308270677,0.0569306930693069,0,0.172043010752688,0.5,447,TX
31301,57634,28650,59245,63530,0.6070093607233,0.426535893421935,0.0960033225775534,0.449730040573784,0.0131625187693684,0.124947368421053,0.168077297580706,0.0615640599001664,0.0284861831356113,0.174757281553398,0.111315789473684,0.0657628642049285,0.054242928452579,0.230020600980323,0.029126213592233,449,TX
119276,67215,78272,59838,69954,0.730649921191187,0.507117944934438,0.0393624870049297,0.417837620309199,0.0131459807505282,0.176031853492295,0.222014647775555,0.150372736954207,0.079176531963562,0.271045918367347,0.0686181138050924,0.0409840130937226,0.0387646432374867,0.151290180183796,0.0401785714285714,451,TX
1289054,92731,65307,71741,109559,0.631338175126876,0.477059921461785,0.0830492748946126,0.333252912601024,0.0720528387484155,0.431607868483428,0.510434892902907,0.238821166690019,0.184728840428231,0.534700689061154,0.0436823951960424,0.0143945257872108,0.0577833823735463,0.143488655224509,0.0547372954349699,453,TX
13735,51165,42344,46550,58438,0.81354204586822,0.770513287222425,0.0838733163451038,0.11547142337095,0.00123771386967601,0.115536065867192,0.118964376830766,0.103298611111111,0.0611601513240857,0,0.0897619473778414,0.0757819143910044,0.0763888888888889,0.241488020176545,0.235294117647059,455,TX
19962,50898,42344,78500,51234,0.817252780282537,0.783939485021541,0.105550546037471,0.0716361086063521,0.00751427712654043,0.106227779821013,0.109719470892709,0.0109159943046986,0.0300699300699301,0.133333333333333,0.116280495280128,0.106460476707777,0.217845277645942,0.247552447552448,0,457,TX
41261,60456,42635,52941,63604,0.8385157897288,0.791013305542764,0.0749133564382831,0.0929206756986016,0.00516225976103342,0.126799236950113,0.132759360254918,0.0530572630216758,0.0289514866979656,0.305164319248826,0.088444418752529,0.075402904589742,0.0676156583629893,0.251173708920188,0.220657276995305,459,TX
3284,55284,42344,45662,74948,0.434531059683313,0.402862362971985,0.0219244823386114,0.563032886723508,0.0112667478684531,0.114225648213034,0.122448979591837,0.152777777777778,0.0091941590048675,0.135135135135135,0.0595655220742817,0.0347694633408919,0,0.220118983234181,0.189189189189189,461,TX
24833,55000,42344,44167,65690,0.769580799742278,0.247936213908912,0.0114363951193976,0.72250634236701206,0.0184029315829743,0.113285542357804,0.216663959720643,0,0.07997993534723,0.231947483588621,0.128564700957564,0.0578203670618808,0.0176056338028169,0.18543083268309,0,463,TX
47693,57250,42409,54564,76723,0.724194326211394,0.143647914788334,0.012265950978131,0.824418677793387,0.00649990564653094,0.125336576044471,0.300977959421982,0.0905982905982906,0.0882524987919327,0.180645161290323,0.151220359593503,0.0337177054444607,0.0307692307692308,0.187263155217579,0.067741935483871,465,TX
60053,62334,44131,51182,65228,0.899488784906666,0.820325379248331,0.0277588130484738,0.12389056333572,0.00482906765690307,0.123127904178314,0.129305969997767,0.0821835632873425,0.0487903225806452,0.306896551724138,0.089083066442046,0.0804457706595213,0.154169166166767,0.210618279569892,0,467,TX
91209,66308,38503,62810,75243,0.690973478494447,0.426865769825346,0.0547643324671907,0.48452455349801,0.0135732219408172,0.149897656411151,0.203035906919402,0.0820820820820821,0.0554612721471726,0.378836833602585,0.078447550894118,0.0372168284789644,0.106506506506507,0.167085284999887,0.155088852988691,469,TX
77182,47193,38060,40711,51224,0.648842994480578,0.55658054986914,0.219170272861548,0.184317587002151,0.0121790054675961,0.154955170830088,0.172936356441175,0.0934618113029085,0.0335301560522986,0.262765957446809,0.0750414345334372,0.0506541272871176,0.100614802553795,0.248277801209054,0.0297872340425532,471,TX
57463,71643,36537,68767,108508,0.489497589753407,0.40530428275586,0.247463585263561,0.308581173972817,0.015296799679794,0.197561149032992,0.214212108200945,0.0827004219409283,0.0726934355966614,0.406143344709898,0.0565984072810011,0.04349506225848,0.0237693389592124,0.155199639070607,0.11490329920364,473,TX
11347,70771,46166,70075,82308,0.74892041949414,0.374372080726183,0.0634528950383361,0.556711024940513,0.00660967656649335,0.0861379148034832,0.148305084745763,0.00555555555555556,0.0242203577647618,0.186666666666667,0.112732407625324,0.0440207156308851,0.197222222222222,0.170650625296818,0.146666666666667,475,TX
35807,70043,51289,71921,79939,0.717904320384282,0.621666154662496,0.180355796352668,0.173457703800933,0.00653503504901276,0.243445110091029,0.274842767295597,0.0727779498296686,0.0455643213653196,0.269230769230769,0.0595580798257216,0.0415992812219227,0.0805202849179312,0.153437449686041,0,477,TX
267282,59984,97596,58975,77743,0.536852462941762,0.0333019058522459,0.00491241460330288,0.95440396285571,0.00521546531378843,0.120328104201657,0.242219975283676,0.261995430312262,0.109014288794371,0.399569583931133,0.164017255437623,0.0967307044152342,0.0601675552170602,0.177455457770634,0.0595408895265423,479,TX
41614,59712,35982,47265,74598,0.708030951122218,0.429951458643726,0.129283414235594,0.429951458643726,0.00461383188350075,0.150251153950584,0.225408003577018,0.0407063197026022,0.0331433042700648,0.135416666666667,0.115259299484116,0.0647216633132126,0.119144981412639,0.18326626425218,0.0104166666666667,481,TX
4980,58158,20625,52857,66025,0.853012048192771,0.68714859437751,0.0265060240963855,0.255020080321285,0.00261044176706827,0.131120527306968,0.152250146113384,0,0.0496062992125984,0,0.077683615819209,0.0485096434833431,0.0681818181818182,0.22992125984252,0,483,TX
129584,58862,39617,51915,63444,0.757809606124213,0.635587726879862,0.100189838251636,0.203829176441536,0.0228886282257069,0.169887983706721,0.188047886161094,0.0922745128244628,0.0670881762768334,0.307484828051247,0.0640427698574338,0.0499259367183895,0.118154509743511,0.154507250217696,0.132501685772084,485,TX
12795,50769,58438,41034,58266,0.683548261039469,0.553653771004299,0.076357952325127,0.303634232121923,0.0329816334505666,0.14875371598445,0.169113495200452,0.00511770726714432,0.0468468468468468,0.106635071090047,0.136976903727418,0.12690570299266,0.11668372569089,0.213899613899614,0,487,TX
20308,42839,42344,39784,82143,0.695390978924562,0.100551506795352,0.00886350206815048,0.883346464447508,0,0.0773261577680215,0.170421155729677,0,0.0561346786331457,0.296456941497841,0.2027333238918,0.117531831537708,0.194444444444444,0.2147834327443,0.0573966585614558,489,TX
617396,102851,77435,88084,106308,0.676167322107691,0.55890060836157,0.0676130068869899,0.250414644733688,0.0815845907650843,0.32345860591238,0.354349785401506,0.248394978919126,0.172025484298697,0.539348818741314,0.0302254331521596,0.0183966406134532,0.0177510540436949,0.0947317357135927,0.0434187016081001,491,TX
50381,89708,130167,77060,99745,0.769476588396419,0.54752783787539006,0.0159385482622417,0.407455191441218,0.0043468767987932,0.176361338251606,0.199963748413993,0.325031133250311,0.127045985970382,0.365296803652968,0.0498362008925117,0.0398042414355628,0.037359900373599,0.0928975058456742,0.0319634703196347,493,TX
7582,89155,76278,92527,99000,0.648773410709575,0.320495911369032,0.055394355051437603,0.626219994724347,0.0056713268266948,0.054076031713763,0.0967078189300412,0.114285714285714,0.0250631844987363,0,0.128278105305956,0.0831275720164609,0.178571428571429,0.20787700084246,0,495,TX
70062,85385,76563,68951,87500,0.862578858725129,0.746324683851446,0.0142587993491479,0.203947931831806,0.00589477891010819,0.145034252242115,0.159785040830767,0.16016016016016,0.0448596822730772,0.430992736077482,0.0783995763973922,0.0596875059764004,0.035035035035035,0.200713835817762,0.135593220338983,497,TX
45341,61748,53869,40054,62861,0.858935621181712,0.815906133521537,0.0399638296464569,0.107849407820736,0.00564610396771134,0.161740916677366,0.16891928420825,0.098233995584989,0.0680981595092024,0.28125,0.0929772756451406,0.0854192571768395,0.128587196467991,0.219427402862986,0,499,TX
7630,80317,42344,72969,83024,0.647182175622543,0.284665792922674,0.0157273918741809,0.679292267365662,0.00524246395806029,0.0816119886593763,0.0930018416206261,0,0.0387806289793556,0.425,0.174362089914945,0.124769797421731,0,0.220335712907582,0,501,TX
17903,65565,42344,73597,64271,0.882421940456907,0.762106909456516,0.0184326649164944,0.196838518684019,0.00346310674188683,0.169072034434739,0.177440633245383,0.0727272727272727,0.076049943246311,1,0.067793391568553,0.0653034300791557,0.0484848484848485,0.148127128263337,0,503,TX
13896,35061,42344,34098,69200,0.52720207253886,0.0438975244674727,9.3552101324122e-4,0.94681922855498,0.00151122625215889,0.0752115752115752,0.39672131147541,0,0.0457551113475716,1,0.170761670761671,0.0377049180327869,0,0.205213954548909,0,505,TX
9700,49243,42344,48596,80733,0.578865979381443,0.0547422680412371,0.00721649484536083,0.938041237113402,0.00329896907216495,0.0913624220837043,0.244821092278719,0,0.0737443675129135,0,0.112021371326803,0.0809792843691149,0.114285714285714,0.170018683371799,0,507,TX
7102,80268,42344,70880,83149,0.890735004224162,0.833286398197691,0.00140805406927626,0.129400168966488,0,0.159974707556118,0.1612031091585,1,0.187159956474429,0.296456941497841,0.0298766993360733,0.0179114565731666,0,0.173014145810664,0.0573966585614558,001,UT
58291,72769,42344,58027,74459,0.902815185877751,0.862380127292378,0.00411727367861248,0.0986601705237515,0.00996723336364104,0.16115608254475,0.165867632139092,0.0666666666666667,0.0659015823335072,0.203098106712565,0.0338995933568958,0.0278103801547674,0.15,0.14866979655712,0.161790017211704,003,UT
134428,72719,49447,62676,75274,0.87333739994644,0.826665575624126,0.00688100693307942,0.109872943136846,0.0200776623917636,0.218533061898962,0.226425621136178,0.0908108108108108,0.0732566012186865,0.215264912930715,0.0166693639747532,0.012868159853141,0.175135135135135,0.131482735274204,0.0870692849203409,005,UT
20338,53734,42344,43182,55182,0.895564952306028,0.821024682859672,0.0111122037565149,0.137624151834005,0.00275346641754351,0.11282529922038,0.115163492633848,0.0176991150442478,0.0728831725616292,0,0.0503458877786318,0.0485088034495149,0.0221238938053097,0.0639514112182922,0.696428571428571,007,UT
638,61250,42344,57679,59375,0.927899686520376,0.924764890282132,0,0.0282131661442006,0,0.125,0.125423728813559,0.0790960451977401,0.166666666666667,0.296456941497841,0.0523648648648649,0.0525423728813559,0.085312188415457,0,0.0573966585614558,009,UT
363032,101285,77152,75950,104652,0.873840322616188,0.819963529385839,0.0124672205205051,0.104668458978823,0.0182545891271293,0.237362561153982,0.247456101157982,0.127043747238179,0.106137165113953,0.296665157688245,0.0212778029959147,0.0169246119063536,0.0066283694211224,0.0957155639770514,0.0520597555454957,011,UT
19779,70821,42344,54188,74167,0.887658627837606,0.842509732544618,0.00374134182719045,0.0850902472319126,0.0039435765205521,0.089024320783733,0.0912746039366299,0,0.0421865715983363,0.294871794871795,0.0557042774961554,0.050528084493519,0.378378378378378,0.190730837789661,0.153846153846154,013,UT
9898,67056,42344,40417,68636,0.955849666599313,0.899373610830471,8.0824408971509e-4,0.0683976560921398,0,0.0919564528062573,0.0954841608627275,0,0.0546528803545052,0.296456941497841,0.0435471937427333,0.03235228038643,0,0.194977843426883,0.0573966585614558,015,UT
5121,56481,42344,63352,56620,0.942394063659442,0.882835383714118,0.0011716461628588199,0.0743995313415349,0,0.213220058019063,0.20836098208361,0,0.228346456692913,0.296456941497841,0.0227932034811438,0.0163680601636806,0,0.162729658792651,0.0573966585614558,017,UT
9680,59171,42344,76136,60294,0.870971074380165,0.805061983471074,2.0661157024793e-4,0.108677685950413,0.0144628099173554,0.234373146720436,0.243680225843706,0,0.0731939163498099,0.592857142857143,0.0358201874036295,0.0261773386372385,0,0.171102661596958,0,019,UT
58068,63005,42344,56281,64841,0.882362058276503,0.842081697320383,0.00747399600468416,0.0967658607150238,0.0112626575738789,0.176864375353748,0.183565790011861,0.076036866359447,0.0856024203594946,0.261467889908257,0.0341940394636688,0.0336619084625138,0.0645161290322581,0.0850685175298096,0,021,UT
11943,88048,42344,57679,89119,0.925814284518128,0.904797789500126,0.00636356024449468,0.0573557732563008,0.00594490496525161,0.122727683820204,0.123449935221173,0.355263157894737,0.105109489051095,0,0.0374423442163335,0.0383120488617435,0,0.00145985401459854,0,023,UT
7814,70327,42344,57679,70224,0.931789096493473,0.911568978756079,0.00166368057332992,0.0540056309188636,0.0107499360122856,0.233896442796319,0.233328653657167,0.461538461538462,0.175355450236967,0,0.0284301606922126,0.0252702512986101,0,0.303317535545024,0.880952380952381,025,UT
13027,69403,42344,48750,70824,0.858908420971828,0.827895908497735,0.00245643663161127,0.127197359330621,0.0171950564212789,0.157029225131826,0.162911451089476,0,0.0573325286662643,0.00892857142857143,0.026097059612119,0.0242929995363931,0.03125,0.261919130959565,0.0669642857142857,027,UT
12367,120854,42344,108857,119948,0.948896256165602,0.932481604269427,0.00557936443761624,0.0306460742298051,0.00404301770841756,0.212185769066894,0.209417273673257,0,0.282321899736148,0.32,0.00715807413719642,0.0072840790842872,0,0,0,029,UT
1764,33359,42344,41250,32917,0.952947845804989,0.948979591836735,0.00170068027210884,0.0425170068027211,0,0.143367043426532,0.143966547192354,0,0.0133333333333333,0.296456941497841,0.0791195716835217,0.0794504181600956,0,0.0533333333333333,0.0573966585614558,031,UT
2543,69250,42344,30250,71250,0.880456154148643,0.857648446716477,0,0.100668501769564,3.9323633503735e-4,0.183117463153193,0.187528656579551,0.0790960451977401,0.00390625,0,0.0169718624385887,0.0174232003668042,0.085312188415457,0.09375,0,033,UT
1180643,90011,44521,72356,95273,0.745647922360951,0.691307194469454,0.0182366727283353,0.190724037664222,0.0415536279806851,0.27217201457612,0.284874667202492,0.123124796804607,0.0950141444286051,0.353648593558907,0.0331654444171824,0.0273478994397117,0.0745901258650318,0.13871310124924,0.0881573583367305,035,UT
14524,52108,42344,57679,66736,0.465711925089507,0.437964748003305,0.00151473423299367,0.0634122831175985,0.00530156981547783,0.190715552927262,0.202798302153749,0.590909090909091,0,0,0.0164104080425784,0.0128910548655872,0,0.135722041259501,0.0779220779220779,037,UT
