state,biden_pct,trump_pct,margin,eevp,votes,timestamp
TN,23.7,75.2,-51.5,7,195425,2020-11-04T01:14:57Z
TN,24.099999999999998,74.7,-50.60000000000001,7,211957,2020-11-04T01:15:38Z
TN,26.6,72.3,-45.699999999999996,9,253249,2020-11-04T01:15:59Z
TN,26.6,72.2,-45.6,9,253685,2020-11-04T01:16:56Z
TN,26.700000000000003,72.1,-45.39999999999999,10,293180,2020-11-04T01:18:58Z
TN,26.700000000000003,72.1,-45.39999999999999,11,325756,2020-11-04T01:19:57Z
TN,26.400000000000002,72.39999999999999,-45.999999999999986,12,353145,2020-11-04T01:20:59Z
TN,26.400000000000002,72.39999999999999,-45.999999999999986,12,353196,2020-11-04T01:21:41Z
TN,26.200000000000003,72.7,-46.5,12,359805,2020-11-04T01:22:55Z
TN,26.3,72.5,-46.2,14,401106,2020-11-04T01:23:58Z
TN,26.200000000000003,72.6,-46.39999999999999,14,406564,2020-11-04T01:24:56Z
TN,26.1,72.7,-46.6,14,420639,2020-11-04T01:25:57Z
TN,26,72.7,-46.7,15,428544,2020-11-04T01:26:57Z
TN,26,72.7,-46.7,15,428563,2020-11-04T01:27:02Z
TN,26.1,72.7,-46.6,16,476993,2020-11-04T01:27:57Z
TN,26,72.7,-46.7,16,477602,2020-11-04T01:28:55Z
TN,26,72.7,-46.7,16,478332,2020-11-04T01:29:23Z
TN,26,72.7,-46.7,16,478627,2020-11-04T01:29:58Z
TN,26.1,72.6,-46.49999999999999,17,489286,2020-11-04T01:30:56Z
TN,25.900000000000002,72.8,-46.89999999999999,19,547224,2020-11-04T01:32:00Z
TN,30.3,68.4,-38.10000000000001,23,657641,2020-11-04T01:33:19Z
TN,30.3,68.4,-38.10000000000001,23,658588,2020-11-04T01:33:56Z
TN,30.3,68.4,-38.10000000000001,24,687002,2020-11-04T01:34:11Z
TN,30.3,68.4,-38.10000000000001,24,687581,2020-11-04T01:34:56Z
TN,30.3,68.4,-38.10000000000001,24,688291,2020-11-04T01:36:01Z
TN,30.2,68.5,-38.3,24,692557,2020-11-04T01:36:57Z
TN,30.2,68.5,-38.3,24,693711,2020-11-04T01:37:58Z
TN,29.799999999999997,68.89999999999999,-39.099999999999994,25,726660,2020-11-04T01:38:58Z
TN,29.5,69.1,-39.599999999999994,26,749878,2020-11-04T01:40:55Z
TN,29.5,69.19999999999999,-39.69999999999999,26,751010,2020-11-04T01:41:56Z
TN,30.5,68.10000000000001,-37.60000000000001,33,962272,2020-11-04T01:49:58Z
TN,30.5,68.10000000000001,-37.60000000000001,33,962296,2020-11-04T01:50:18Z
TN,30.5,68.10000000000001,-37.60000000000001,33,964885,2020-11-04T01:50:58Z
TN,30,68.60000000000001,-38.60000000000001,35,1023089,2020-11-04T01:52:04Z
TN,29.9,68.7,-38.800000000000004,36,1034509,2020-11-04T01:52:58Z
TN,37.2,61.199999999999996,-23.999999999999993,45,1304815,2020-11-04T01:54:03Z
TN,36.9,61.5,-24.6,45,1323620,2020-11-04T01:54:58Z
TN,36.9,61.5,-24.6,45,1323638,2020-11-04T01:55:09Z
TN,36.8,61.6,-24.800000000000004,46,1329596,2020-11-04T01:55:56Z
TN,36.7,61.6,-24.9,46,1330670,2020-11-04T01:56:24Z
TN,36.7,61.7,-25,46,1335678,2020-11-04T01:57:01Z
TN,36.7,61.7,-25,46,1335738,2020-11-04T01:57:10Z
TN,36.6,61.7,-25.1,46,1339476,2020-11-04T01:57:57Z
TN,36.4,61.9,-25.5,57,1649153,2020-11-04T02:10:47Z
TN,36,62.3,-26.299999999999997,58,1694533,2020-11-04T02:13:20Z
TN,36,62.3,-26.299999999999997,58,1694556,2020-11-04T02:13:48Z
TN,36,62.2,-26.200000000000003,61,1769819,2020-11-04T02:19:16Z
TN,36,62.3,-26.299999999999997,61,1778177,2020-11-04T02:19:55Z
TN,35.8,62.4,-26.6,62,1794686,2020-11-04T02:22:04Z
TN,35.8,62.4,-26.6,62,1796670,2020-11-04T02:22:26Z
TN,35.8,62.4,-26.6,62,1797031,2020-11-04T02:22:45Z
TN,35.4,62.9,-27.5,65,1878947,2020-11-04T02:28:17Z
TN,35.199999999999996,63,-27.800000000000004,65,1899177,2020-11-04T02:29:53Z
TN,39.1,59.099999999999994,-19.999999999999993,76,2199523,2020-11-04T02:30:53Z
TN,39,59.199999999999996,-20.199999999999996,76,2218099,2020-11-04T02:31:35Z
TN,39,59.3,-20.299999999999997,77,2226229,2020-11-04T02:34:54Z
TN,38.3,59.9,-21.6,83,2414124,2020-11-04T02:46:47Z
TN,38.2,60,-21.799999999999997,84,2439439,2020-11-04T02:47:28Z
TN,38.2,60.099999999999994,-21.89999999999999,84,2448738,2020-11-04T02:49:21Z
TN,38.2,60.099999999999994,-21.89999999999999,84,2449578,2020-11-04T02:49:42Z
TN,37.9,60.3,-22.4,85,2487769,2020-11-04T02:51:39Z
TN,37.9,60.3,-22.4,85,2487778,2020-11-04T02:51:51Z
TN,37.9,60.3,-22.4,85,2487785,2020-11-04T02:54:49Z
TN,37.9,60.3,-22.4,86,2501095,2020-11-04T02:55:34Z
TN,37.8,60.4,-22.6,89,2598315,2020-11-04T02:56:00Z
TN,37.8,60.4,-22.6,89,2599823,2020-11-04T02:57:42Z
TN,37.8,60.4,-22.6,89,2599880,2020-11-04T03:00:18Z
TN,37.7,60.5,-22.799999999999997,92,2673241,2020-11-04T03:06:37Z
TN,37.6,60.5,-22.9,92,2677732,2020-11-04T03:08:46Z
TN,37.6,60.5,-22.9,92,2677811,2020-11-04T03:09:05Z
TN,37.6,60.5,-22.9,92,2679250,2020-11-04T03:09:19Z
TN,37.6,60.6,-23,92,2684683,2020-11-04T03:11:13Z
TN,37.6,60.6,-23,92,2691070,2020-11-04T03:12:33Z
TN,37.6,60.6,-23,93,2696005,2020-11-04T03:13:34Z
TN,37.6,60.6,-23,93,2696048,2020-11-04T03:14:04Z
TN,37.4,60.8,-23.4,94,2739774,2020-11-04T03:28:42Z
TN,37.4,60.8,-23.4,94,2740518,2020-11-04T03:29:15Z
TN,37.4,60.8,-23.4,95,2754095,2020-11-04T03:29:30Z
TN,37.4,60.8,-23.4,95,2756863,2020-11-04T03:32:41Z
TN,37.4,60.8,-23.4,95,2763536,2020-11-04T03:34:36Z
TN,37.4,60.8,-23.4,95,2764199,2020-11-04T03:34:54Z
TN,37.3,60.8,-23.5,95,2773295,2020-11-04T03:39:07Z
TN,37.3,60.8,-23.5,96,2784756,2020-11-04T03:42:24Z
TN,37.3,60.9,-23.6,96,2794227,2020-11-04T03:43:51Z
TN,37.2,60.9,-23.699999999999996,96,2795509,2020-11-04T03:49:33Z
TN,37.2,60.9,-23.699999999999996,96,2801183,2020-11-04T03:53:07Z
TN,37.1,61,-23.9,97,2813795,2020-11-04T03:54:24Z
TN,37.1,61.1,-24,97,2821108,2020-11-04T03:55:33Z
TN,37,61.1,-24.1,97,2828238,2020-11-04T03:57:22Z
TN,37.2,60.9,-23.699999999999996,98,2851632,2020-11-04T04:00:00Z
TN,37.2,60.9,-23.699999999999996,98,2855620,2020-11-04T04:03:41Z
TN,37.2,60.9,-23.699999999999996,98,2857429,2020-11-04T04:05:47Z
TN,37.2,60.9,-23.699999999999996,98,2857823,2020-11-04T04:13:40Z
TN,37.2,60.9,-23.699999999999996,98,2860095,2020-11-04T04:17:22Z
TN,37.1,61,-23.9,99,2876614,2020-11-04T04:22:18Z
TN,37,61.1,-24.1,99,2919975,2020-11-04T04:23:07Z
TN,37,61,-24,99,2921517,2020-11-04T04:24:02Z
TN,37,61,-24,99,2922522,2020-11-04T04:24:16Z
TN,36.9,61,-24.1,99,2933116,2020-11-04T04:24:44Z
TN,36.9,61.1,-24.200000000000003,99,2936095,2020-11-04T04:26:53Z
TN,36.9,61.1,-24.200000000000003,99,2942416,2020-11-04T04:29:52Z
TN,36.9,61.1,-24.200000000000003,99,2946294,2020-11-04T04:38:40Z
TN,36.9,61.1,-24.200000000000003,99,2946346,2020-11-04T04:41:57Z
TN,36.8,61.199999999999996,-24.4,99,2984405,2020-11-04T04:44:30Z
TN,36.9,61,-24.1,99,2998064,2020-11-04T04:45:13Z
TN,36.9,61.1,-24.200000000000003,99,2999916,2020-11-04T04:59:30Z
TN,36.9,61.1,-24.200000000000003,99,3000314,2020-11-04T05:05:11Z
TN,36.9,61.1,-24.200000000000003,99,3002903,2020-11-04T05:09:28Z
TN,36.9,61.1,-24.200000000000003,99,3005504,2020-11-04T05:31:37Z
TN,37,61,-24,99,3009856,2020-11-04T05:45:31Z
TN,36.9,61,-24.1,99,3010312,2020-11-04T05:52:36Z
TN,37,61,-24,99,3010937,2020-11-04T06:44:52Z
TN,37.3,60.699999999999996,-23.4,99,3038244,2020-11-04T07:45:15Z
TN,37.4,60.6,-23.200000000000003,99,3047471,2020-11-04T09:56:52Z
TN,37.4,60.699999999999996,-23.299999999999997,99,3049471,2020-11-04T09:57:50Z
TN,37.4,60.699999999999996,-23.299999999999997,99,3049514,2020-11-10T00:33:35Z
TN,37.4,60.699999999999996,-23.299999999999997,99,3045536,2020-11-19T17:13:11Z
TN,37.4,60.699999999999996,-23.299999999999997,100,3049514,2020-11-20T14:18:12Z
TN,37.4,60.699999999999996,-23.299999999999997,100,3051503,2020-12-03T03:32:30Z
TN,37.4,60.699999999999996,-23.299999999999997,100,3052289,2020-12-03T13:58:16Z
TN,37.5,60.699999999999996,-23.199999999999996,100,3053851,2020-12-03T14:20:58Z
TN,37.4,60.699999999999996,-23.299999999999997,100,3054534,2020-12-15T22:55:27Z
TN,37.5,60.699999999999996,-23.199999999999996,100,3052989,2020-12-03T17:40:24Z
TN,37.4,60.699999999999996,-23.299999999999997,100,3054534,2020-12-15T22:55:27Z
TN,37.5,60.699999999999996,-23.199999999999996,100,3053851,2021-01-27T18:25:47Z
TX,85.7,14.299999999999999,71.4,0,7,2020-11-04T00:34:55Z
TX,36.4,63.6,-27.200000000000003,0,11,2020-11-04T00:45:12Z
TX,45.6,52.900000000000006,-7.300000000000004,3,382980,2020-11-04T01:01:47Z
TX,59.4,39.300000000000004,20.099999999999994,10,1180385,2020-11-04T01:02:14Z
TX,58.699999999999996,40,18.699999999999996,10,1208318,2020-11-04T01:03:35Z
TX,58.5,40.1,18.4,10,1212484,2020-11-04T01:06:42Z
TX,58.3,40.300000000000004,17.999999999999993,10,1218197,2020-11-04T01:06:55Z
TX,57.099999999999994,41.6,15.499999999999993,23,2625107,2020-11-04T01:10:38Z
TX,56.49999999999999,42.1,14.399999999999991,25,2883632,2020-11-04T01:12:05Z
TX,56.39999999999999,42.3,14.099999999999994,25,2897293,2020-11-04T01:12:41Z
TX,56.10000000000001,42.6,13.500000000000007,26,2983271,2020-11-04T01:13:12Z
TX,55.50000000000001,43.2,12.300000000000004,26,3039380,2020-11-04T01:15:03Z
TX,55.300000000000004,43.3,12.000000000000007,26,3047422,2020-11-04T01:15:28Z
TX,55.300000000000004,43.3,12.000000000000007,26,3047423,2020-11-04T01:15:55Z
TX,55.2,43.5,11.700000000000003,26,3059967,2020-11-04T01:16:18Z
TX,54.1,44.6,9.5,32,3758725,2020-11-04T01:16:35Z
TX,54,44.7,9.299999999999997,32,3763956,2020-11-04T01:16:58Z
TX,53.900000000000006,44.800000000000004,9.100000000000001,32,3780651,2020-11-04T01:19:07Z
TX,53.5,45.2,8.299999999999997,33,3855456,2020-11-04T01:21:02Z
TX,53.2,45.5,7.700000000000003,33,3882817,2020-11-04T01:21:41Z
TX,52.6,46,6.600000000000001,34,3958489,2020-11-04T01:22:12Z
TX,52.6,46.1,6.5,34,3962378,2020-11-04T01:23:14Z
TX,52.6,46,6.600000000000001,34,3969258,2020-11-04T01:24:45Z
TX,52.300000000000004,46.400000000000006,5.899999999999999,35,4067816,2020-11-04T01:24:53Z
TX,51.800000000000004,46.800000000000004,5,36,4172472,2020-11-04T01:25:29Z
TX,51.2,47.5,3.700000000000003,37,4285497,2020-11-04T01:26:10Z
TX,52.2,46.400000000000006,5.799999999999997,43,4959515,2020-11-04T01:28:27Z
TX,51.800000000000004,46.800000000000004,5,44,5086347,2020-11-04T01:29:14Z
TX,51.7,46.9,4.800000000000004,45,5189426,2020-11-04T01:30:57Z
TX,51.6,47,4.600000000000001,45,5219107,2020-11-04T01:31:46Z
TX,51.6,47,4.600000000000001,45,5219107,2020-11-04T01:31:46Z
TX,51.4,47.3,4.100000000000001,45,5285892,2020-11-04T01:32:04Z
TX,50.4,48.3,2.1000000000000014,47,5498636,2020-11-04T01:32:37Z
TX,50.4,48.3,2.1000000000000014,47,5498744,2020-11-04T01:33:04Z
TX,50.5,48.199999999999996,2.3000000000000043,48,5584824,2020-11-04T01:33:59Z
TX,50.1,48.6,1.5,48,5650142,2020-11-04T01:34:57Z
TX,49.9,48.8,1.1000000000000014,52,6094828,2020-11-04T01:35:54Z
TX,49.6,49,0.6000000000000014,53,6154990,2020-11-04T01:37:15Z
TX,49.5,49.2,0.29999999999999716,55,6414735,2020-11-04T01:38:03Z
TX,49.4,49.3,0.10000000000000142,55,6433809,2020-11-04T01:39:12Z
TX,51,47.599999999999994,3.4000000000000057,61,7149835,2020-11-04T01:42:07Z
TX,50.9,47.8,3.1000000000000014,62,7175487,2020-11-04T01:42:46Z
TX,50.8,47.8,3,62,7175598,2020-11-04T01:42:55Z
TX,50.8,47.8,3,62,7175638,2020-11-04T01:43:11Z
TX,50.8,47.8,3,62,7195112,2020-11-04T01:44:14Z
TX,50.6,48,2.6000000000000014,62,7244103,2020-11-04T01:47:05Z
TX,50.6,48,2.6000000000000014,62,7244113,2020-11-04T01:49:06Z
TX,50.5,48.1,2.3999999999999986,63,7292420,2020-11-04T01:50:28Z
TX,50.5,48.1,2.3999999999999986,63,7317366,2020-11-04T01:51:46Z
TX,50,48.6,1.3999999999999986,64,7464928,2020-11-04T01:52:29Z
TX,50,48.6,1.3999999999999986,64,7464975,2020-11-04T01:53:07Z
TX,50,48.6,1.3999999999999986,64,7496354,2020-11-04T01:55:15Z
TX,50,48.6,1.3999999999999986,64,7497940,2020-11-04T01:55:57Z
TX,49.9,48.699999999999996,1.2000000000000028,64,7517639,2020-11-04T01:56:31Z
TX,49.9,48.699999999999996,1.2000000000000028,64,7517639,2020-11-04T01:56:31Z
TX,49.9,48.8,1.1000000000000014,65,7526283,2020-11-04T01:57:04Z
TX,49.8,48.699999999999996,1.1000000000000014,65,7528967,2020-11-04T02:00:12Z
TX,49.6,48.9,0.7000000000000028,65,7584270,2020-11-04T02:01:23Z
TX,49.6,48.9,0.7000000000000028,65,7584292,2020-11-04T02:03:12Z
TX,49.6,48.9,0.7000000000000028,65,7584968,2020-11-04T02:06:31Z
TX,49.6,48.9,0.7000000000000028,65,7585274,2020-11-04T02:06:51Z
TX,49.6,49,0.6000000000000014,65,7603534,2020-11-04T02:07:39Z
TX,49.6,49,0.6000000000000014,65,7603536,2020-11-04T02:09:11Z
TX,49.6,49,0.6000000000000014,65,7603943,2020-11-04T02:10:51Z
TX,49.5,49,0.5,65,7606454,2020-11-04T02:12:03Z
TX,49.4,49.2,0.19999999999999574,66,7708266,2020-11-04T02:12:42Z
TX,49.3,49.2,0.09999999999999432,66,7729789,2020-11-04T02:13:10Z
TX,49.3,49.3,0,66,7746059,2020-11-04T02:13:23Z
TX,49.3,49.3,0,66,7746074,2020-11-04T02:15:08Z
TX,49.1,49.4,-0.29999999999999716,67,7781825,2020-11-04T02:19:16Z
TX,49,49.6,-0.6000000000000014,67,7827256,2020-11-04T02:19:55Z
TX,49.5,49.1,0.3999999999999986,69,8034414,2020-11-04T02:21:53Z
TX,49.5,49.1,0.3999999999999986,69,8034415,2020-11-04T02:23:16Z
TX,49.3,49.3,0,70,8107744,2020-11-04T02:23:49Z
TX,49.3,49.3,0,70,8107938,2020-11-04T02:24:27Z
TX,49.4,49.2,0.19999999999999574,70,8181781,2020-11-04T02:25:23Z
TX,49.6,49,0.6000000000000014,72,8368904,2020-11-04T02:25:54Z
TX,49.6,49,0.6000000000000014,72,8370882,2020-11-04T02:27:04Z
TX,49.6,49,0.6000000000000014,72,8371916,2020-11-04T02:29:03Z
TX,49.6,49,0.6000000000000014,72,8371940,2020-11-04T02:29:04Z
TX,49.3,49.4,-0.10000000000000142,73,8489342,2020-11-04T02:29:53Z
TX,49.2,49.4,-0.19999999999999574,73,8502640,2020-11-04T02:33:54Z
TX,49.2,49.4,-0.19999999999999574,73,8510170,2020-11-04T02:33:57Z
TX,49.2,49.4,-0.19999999999999574,73,8510201,2020-11-04T02:34:25Z
TX,49.2,49.4,-0.19999999999999574,73,8513150,2020-11-04T02:34:43Z
TX,49.2,49.4,-0.19999999999999574,73,8514796,2020-11-04T02:35:45Z
TX,49.2,49.4,-0.19999999999999574,73,8515342,2020-11-04T02:36:06Z
TX,49,49.6,-0.6000000000000014,74,8621606,2020-11-04T02:37:51Z
TX,49,49.6,-0.6000000000000014,74,8622614,2020-11-04T02:38:54Z
TX,48.9,49.7,-0.8000000000000043,74,8668751,2020-11-04T02:39:17Z
TX,48.9,49.7,-0.8000000000000043,74,8670155,2020-11-04T02:39:59Z
TX,48.9,49.7,-0.8000000000000043,74,8670166,2020-11-04T02:40:07Z
TX,48.9,49.7,-0.8000000000000043,74,8670186,2020-11-04T02:40:34Z
TX,48.9,49.7,-0.8000000000000043,74,8675834,2020-11-04T02:41:13Z
TX,48.9,49.7,-0.8000000000000043,74,8675844,2020-11-04T02:42:12Z
TX,48.9,49.7,-0.8000000000000043,74,8676469,2020-11-04T02:43:10Z
TX,48.699999999999996,49.9,-1.2000000000000028,75,8749687,2020-11-04T02:44:28Z
TX,48.6,50,-1.3999999999999986,75,8756639,2020-11-04T02:45:42Z
TX,48.6,50,-1.3999999999999986,75,8760501,2020-11-04T02:46:32Z
TX,48.6,50,-1.3999999999999986,75,8765466,2020-11-04T02:48:04Z
TX,48.6,50,-1.3999999999999986,75,8769459,2020-11-04T02:48:42Z
TX,48.5,50.1,-1.6000000000000014,75,8801178,2020-11-04T02:49:31Z
TX,48.3,50.3,-2,76,8860478,2020-11-04T02:49:38Z
TX,48.3,50.3,-2,76,8860763,2020-11-04T02:51:04Z
TX,48.3,50.3,-2,76,8860821,2020-11-04T02:52:40Z
TX,48.3,50.3,-2,76,8860831,2020-11-04T02:53:06Z
TX,48.3,50.3,-2,76,8882184,2020-11-04T02:53:33Z
TX,48.3,50.3,-2,76,8885433,2020-11-04T02:53:57Z
TX,48.3,50.3,-2,76,8885457,2020-11-04T02:56:01Z
TX,48.3,50.3,-2,76,8885493,2020-11-04T02:57:00Z
TX,48.3,50.3,-2,76,8888387,2020-11-04T02:59:43Z
TX,48.1,50.5,-2.3999999999999986,77,8962749,2020-11-04T03:00:18Z
TX,48.1,50.5,-2.3999999999999986,77,8967321,2020-11-04T03:00:59Z
TX,48.1,50.5,-2.3999999999999986,77,8967451,2020-11-04T03:01:53Z
TX,48.1,50.5,-2.3999999999999986,77,8977083,2020-11-04T03:02:39Z
TX,48.1,50.5,-2.3999999999999986,77,8989139,2020-11-04T03:04:03Z
TX,48.1,50.5,-2.3999999999999986,77,8989267,2020-11-04T03:04:58Z
TX,47.9,50.7,-2.8000000000000043,78,9063305,2020-11-04T03:06:37Z
TX,47.9,50.7,-2.8000000000000043,78,9063393,2020-11-04T03:06:59Z
TX,47.8,50.7,-2.9000000000000057,78,9126760,2020-11-04T03:07:46Z
TX,47.8,50.7,-2.9000000000000057,78,9127041,2020-11-04T03:08:39Z
TX,47.8,50.8,-3,78,9137520,2020-11-04T03:11:36Z
TX,47.8,50.8,-3,78,9137592,2020-11-04T03:12:22Z
TX,47.8,50.8,-3,79,9153368,2020-11-04T03:13:27Z
TX,47.8,50.8,-3,79,9154511,2020-11-04T03:13:54Z
TX,47.8,50.8,-3,79,9156970,2020-11-04T03:14:55Z
TX,47.8,50.8,-3,79,9169155,2020-11-04T03:15:39Z
TX,47.8,50.8,-3,79,9169166,2020-11-04T03:16:53Z
TX,47.699999999999996,50.8,-3.1000000000000014,79,9177048,2020-11-04T03:17:12Z
TX,47.599999999999994,51,-3.4000000000000057,79,9221187,2020-11-04T03:18:07Z
TX,47.599999999999994,51,-3.4000000000000057,79,9225528,2020-11-04T03:18:22Z
TX,47.599999999999994,51,-3.4000000000000057,79,9228486,2020-11-04T03:20:44Z
TX,47.599999999999994,51,-3.4000000000000057,79,9228602,2020-11-04T03:22:27Z
TX,47.599999999999994,51,-3.4000000000000057,79,9230488,2020-11-04T03:23:15Z
TX,47.599999999999994,51,-3.4000000000000057,79,9232407,2020-11-04T03:24:20Z
TX,47.599999999999994,51,-3.4000000000000057,79,9248002,2020-11-04T03:24:43Z
TX,47.599999999999994,51,-3.4000000000000057,79,9248066,2020-11-04T03:25:27Z
TX,47.599999999999994,51,-3.4000000000000057,79,9249460,2020-11-04T03:27:35Z
TX,47.5,51,-3.5,79,9254386,2020-11-04T03:28:56Z
TX,47.5,51,-3.5,79,9259441,2020-11-04T03:29:08Z
TX,47.5,51,-3.5,79,9262214,2020-11-04T03:29:32Z
TX,47.5,51.1,-3.6000000000000014,80,9287763,2020-11-04T03:30:15Z
TX,47.5,51.1,-3.6000000000000014,80,9287775,2020-11-04T03:31:21Z
TX,47.5,51.1,-3.6000000000000014,80,9295073,2020-11-04T03:31:59Z
TX,47.4,51.2,-3.8000000000000043,80,9311174,2020-11-04T03:32:55Z
TX,47.4,51.2,-3.8000000000000043,80,9358755,2020-11-04T03:33:50Z
TX,47.3,51.300000000000004,-4.000000000000007,81,9387233,2020-11-04T03:36:09Z
TX,47.099999999999994,51.5,-4.400000000000006,81,9453895,2020-11-04T03:44:30Z
TX,47.099999999999994,51.5,-4.400000000000006,82,9511149,2020-11-04T03:45:19Z
TX,47.099999999999994,51.6,-4.500000000000007,82,9513359,2020-11-04T03:45:56Z
TX,47,51.6,-4.600000000000001,82,9515623,2020-11-04T03:46:45Z
TX,47.099999999999994,51.6,-4.500000000000007,82,9607467,2020-11-04T03:47:56Z
TX,47.099999999999994,51.6,-4.500000000000007,82,9618897,2020-11-04T03:48:37Z
TX,47.099999999999994,51.5,-4.400000000000006,83,9641585,2020-11-04T03:49:06Z
TX,47.099999999999994,51.5,-4.400000000000006,83,9641656,2020-11-04T03:50:39Z
TX,47.099999999999994,51.5,-4.400000000000006,83,9642374,2020-11-04T03:51:48Z
TX,47.099999999999994,51.6,-4.500000000000007,83,9662965,2020-11-04T03:53:52Z
TX,47,51.6,-4.600000000000001,83,9697518,2020-11-04T04:00:34Z
TX,47,51.6,-4.600000000000001,83,9697592,2020-11-04T04:00:40Z
TX,47,51.7,-4.700000000000003,83,9698351,2020-11-04T04:01:53Z
TX,47,51.7,-4.700000000000003,84,9737561,2020-11-04T04:02:16Z
TX,46.9,51.7,-4.800000000000004,84,9761993,2020-11-04T04:07:05Z
TX,46.9,51.7,-4.800000000000004,84,9765095,2020-11-04T04:07:32Z
TX,46.800000000000004,51.800000000000004,-5,84,9791213,2020-11-04T04:10:24Z
TX,46.800000000000004,51.800000000000004,-5,84,9791266,2020-11-04T04:13:33Z
TX,46.800000000000004,51.800000000000004,-5,84,9791327,2020-11-04T04:14:17Z
TX,46.800000000000004,51.800000000000004,-5,84,9796447,2020-11-04T04:16:11Z
TX,46.800000000000004,51.800000000000004,-5,84,9800925,2020-11-04T04:16:33Z
TX,46.9,51.800000000000004,-4.900000000000006,85,9862303,2020-11-04T04:19:33Z
TX,46.800000000000004,51.800000000000004,-5,85,9877786,2020-11-04T04:20:09Z
TX,46.800000000000004,51.800000000000004,-5,85,9886689,2020-11-04T04:20:33Z
TX,46.800000000000004,51.800000000000004,-5,85,9947502,2020-11-04T04:25:33Z
TX,46.800000000000004,51.800000000000004,-5,85,9948486,2020-11-04T04:28:03Z
TX,46.800000000000004,51.800000000000004,-5,85,9949342,2020-11-04T04:29:48Z
TX,46.7,51.9,-5.199999999999996,86,9994582,2020-11-04T04:32:27Z
TX,46.7,51.9,-5.199999999999996,86,10002416,2020-11-04T04:33:09Z
TX,46.6,52,-5.399999999999999,86,10024779,2020-11-04T04:33:31Z
TX,46.6,52,-5.399999999999999,86,10033723,2020-11-04T04:33:56Z
TX,46.6,52,-5.399999999999999,86,10038365,2020-11-04T04:34:23Z
TX,46.6,52,-5.399999999999999,86,10065260,2020-11-04T04:35:18Z
TX,46.5,52.1,-5.600000000000001,87,10103016,2020-11-04T04:42:43Z
TX,46.5,52.1,-5.600000000000001,87,10103086,2020-11-04T04:42:54Z
TX,46.5,52.1,-5.600000000000001,87,10109640,2020-11-04T04:44:30Z
TX,46.400000000000006,52.2,-5.799999999999997,87,10121861,2020-11-04T04:47:09Z
TX,46.400000000000006,52.2,-5.799999999999997,87,10132269,2020-11-04T04:50:38Z
TX,46.400000000000006,52.2,-5.799999999999997,87,10132385,2020-11-04T04:50:59Z
TX,46.400000000000006,52.2,-5.799999999999997,87,10150859,2020-11-04T04:52:34Z
TX,46.400000000000006,52.2,-5.799999999999997,87,10171229,2020-11-04T04:54:53Z
TX,46.5,52.1,-5.600000000000001,88,10255590,2020-11-04T04:58:15Z
TX,46.5,52.1,-5.600000000000001,88,10263968,2020-11-04T04:59:18Z
TX,46.400000000000006,52.1,-5.699999999999996,88,10279070,2020-11-04T05:00:36Z
TX,46.400000000000006,52.2,-5.799999999999997,88,10293354,2020-11-04T05:06:34Z
TX,46.400000000000006,52.2,-5.799999999999997,89,10360718,2020-11-04T05:08:41Z
TX,46.400000000000006,52.2,-5.799999999999997,89,10376284,2020-11-04T05:09:34Z
TX,46.400000000000006,52.2,-5.799999999999997,89,10383362,2020-11-04T05:10:12Z
TX,46.400000000000006,52.2,-5.799999999999997,89,10384890,2020-11-04T05:10:39Z
TX,46.300000000000004,52.2,-5.899999999999999,89,10387754,2020-11-04T05:10:57Z
TX,46.400000000000006,52.2,-5.799999999999997,89,10427588,2020-11-04T05:13:00Z
TX,46.400000000000006,52.2,-5.799999999999997,89,10429331,2020-11-04T05:14:05Z
TX,46.400000000000006,52.2,-5.799999999999997,90,10443907,2020-11-04T05:15:46Z
TX,46.400000000000006,52.2,-5.799999999999997,90,10443941,2020-11-04T05:15:57Z
TX,46.300000000000004,52.2,-5.899999999999999,90,10456154,2020-11-04T05:19:53Z
TX,46.300000000000004,52.2,-5.899999999999999,90,10456156,2020-11-04T05:21:54Z
TX,46.300000000000004,52.2,-5.899999999999999,90,10456442,2020-11-04T05:23:15Z
TX,46.300000000000004,52.2,-5.899999999999999,90,10467515,2020-11-04T05:24:15Z
TX,46.300000000000004,52.2,-5.899999999999999,90,10467523,2020-11-04T05:24:41Z
TX,46.300000000000004,52.2,-5.899999999999999,90,10467535,2020-11-04T05:27:09Z
TX,46.300000000000004,52.300000000000004,-6,90,10486190,2020-11-04T05:29:21Z
TX,46.300000000000004,52.300000000000004,-6,90,10486236,2020-11-04T05:29:26Z
TX,46.300000000000004,52.300000000000004,-6,90,10496479,2020-11-04T05:30:56Z
TX,46.2,52.300000000000004,-6.100000000000001,90,10532676,2020-11-04T05:35:05Z
TX,46.2,52.300000000000004,-6.100000000000001,91,10557570,2020-11-04T05:35:57Z
TX,46.2,52.300000000000004,-6.100000000000001,91,10557671,2020-11-04T05:36:56Z
